Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
11 x 14,1976.0,"drama, experimental film, indie, avant-garde",,,,
"11'09""01 september 11",2002.0,"japanese movies, indie, experimental film, drama, avant-garde, essay film",,,,
"11,000 clicks",2004.0,dance,,,,
11-11-11,2011.0,"thriller, horror",,,,
11/11/11,2011.0,"thriller, horror",,,,
11:14,2003.0,"crime fiction, thriller, crime comedy, indie, ensemble film, comedy-drama, drama, comedy, black comedy, crime thriller",6000000.0,,,
12,2003.0,"comedy film, musical, indie",,,,
12,2007.0,"crime fiction, thriller, world cinema, drama, war film, courtroom drama",,,,
12 angry men,1997.0,drama,340000.0,,,
12 angry men,1957.0,drama,340000.0,,,
12 dates of christmas,2011.0,"romance film, drama, comedy film, comedy",,,,
12 days of terror,2004.0,"thriller, natural horror films, horror, television movie, docudrama, action/adventure, drama, film adaptation, disaster",,,,
12 horas,2001.0,"ensemble film, comedy, world cinema",,,,
12 monkeys,1995.0,,29000000.0,,,
12 paces without a head,2009.0,"biography, adventure, history, comedy film, drama, comedy, biographical film, historical drama",,,,
12 rounds,2009.0,"action thrillers, thriller, action, crime fiction",20000000.0,,,
12 storeys,1997.0,"drama, comedy",,,,
12 strong,2018.0,,35000000.0,45819713.0,25298665.0,71118378.0
12 tangos,2005.0,"musical, documentary",,,,
12 wasted years,1987.0,"music, documentary",,,,
12 years a slave,2013.0,,20000000.0,56671993.0,131061209.0,187733202.0
12.12: the day,2023.0,,,,,
120,2008.0,"historical fiction, drama, war film",,,,
123,2002.0,,,,,
1244,2004.0,"short film, drama",,,,
12:01 pm,1990.0,"short film, science fiction, psychological thriller",,,,
12:01 pm,1993.0,"thriller, romance film, science fiction, psychological thriller, television movie",,,,
12:08 east of bucharest,2007.0,"media satire, world cinema, political satire, satire, drama, comedy, political cinema, music",,,,
12b,2001.0,"romance film, drama, comedy, tamil cinema",,,,
12th and delaware,2010.0,"political cinema, culture & society, social issues, documentary",,,,
13,2010.0,"thriller, drama",,,,
13 assassins,2010.0,"thriller, japanese movies, adventure, world cinema, historical fiction, epic, action/adventure, martial arts film, drama, samurai cinema, action",,803000.0,17886280.0,18689280.0
13 beloved,2006.0,"thriller, horror, psychological thriller, world cinema",,,,
13 dead men,2003.0,"action/adventure, crime fiction, action, master criminal films, prison",,,,
13 ghosts,1960.0,horror,,,,
13 hours: the secret soldiers of benghazi,2016.0,,50000000.0,52853219.0,16558151.0,69411370.0
13 jours en france,1968.0,"short film, documentary",,,,
13 kleine esel und der sonnenhof,1958.0,comedy film,,,,
13 men and a gun,1938.0,"drama, war film",,,,
13 minutes,2017.0,,,,,
13 moons,2002.0,"drama, comedy-drama, comedy, indie",,,,
13 rue madeleine,1947.0,"thriller, action, war film, black-and-white, spy",,,,
13 sins,2014.0,,4000000.0,,,
1320: a west coast story,2009.0,"sports, history, indie, documentary",,,,
"13:de mars, 1941",2004.0,"short film, drama, horror",,,,
13hrs,2010.0,horror,,,,
13th child,2002.0,horror,,,,
14 blades,2010.0,"wuxia, adventure, world cinema, history, action/adventure, martial arts film, action, chinese movies",,,,
14 carrot rabbit,1952.0,"short film, comedy",,,,
14 hours,2005.0,"thriller, television movie, action/adventure, drama, disaster, action",,,,
14 women,2007.0,"political cinema, culture & society, gender issues, documentary",,,,
14-18,1963.0,"black-and-white, documentary",,,,
140 days under the world,1964.0,"short film, documentary",,,,
143,2004.0,"thriller, romance film, action",,,,
1492 conquest of paradise,1992.0,"biography, adventure, epic, action/adventure, period piece, drama",,,,
15,2003.0,"crime fiction, lgbt, world cinema, drama, teen, juvenile delinquency film",,,,
15 maiden lane,1936.0,"crime fiction, mystery, detective fiction, black-and-white, detective",,,,
15 till midnight,2010.0,"mystery, science fiction, drama",,,,
"15, park avenue",2005.0,"art film, world cinema, musical, drama, romantic drama, romance film, bollywood",,,,
152,2006.0,"short film, horror, japanese movies",,,,
16,2009.0,romantic drama,,,,
16 days in afghanistan,2008.0,documentary,,,,
16 days of glory,1986.0,"sports, history, biography, documentary",,,,
16 december,2001.0,"thriller, action, world cinema",,,,
16 to life,2009.0,"romantic comedy, romance film, comedy, indie",1000000.0,,,
16 vayathinile,1977.0,"melodrama, drama, tamil cinema",,,,
16 wishes,2010.0,"romance film, fantasy, family film, teen",,,,
16 years of alcohol,2003.0,"drama, indie",,,,
1612,2007.0,"drama, world cinema, war film",12000000.0,,,
17 girls,2012.0,,,,,
1732 høtten,1998.0,thriller,,,,
1776,1972.0,"musical, period piece, musical comedy",4000000.0,,,
17th parallel: vietnam in war,1968.0,"black-and-white, documentary",,,,
18 again!,1988.0,"fantasy, comedy, slapstick",,,,
18 bronzemen,1976.0,"action, martial arts film, chinese movies",,,,
18 days,2011.0,drama,,,,
18 fingers of death!,2006.0,"parody, mockumentary, action comedy, action/adventure, martial arts film, comedy, action",,,,
18 shaolin disciples,1975.0,"action, adventure",,,,
18 vayasu,2012.0,psychological thriller,,,,
18 year old virgin,2009.0,"sex comedy, coming of age, comedy, indie",,,,
18 years later,2003.0,,,,,
180,2011.0,short film,,,,
180,2011.0,"romance film, drama",,,,
18000 dead in gordon head,2001.0,short film,,,,
180° south,2010.0,"sports, travel, documentary",,,,
1848,1950.0,"short film, documentary",,,,
1857,1946.0,"historical fiction, drama",,,,
1870,1971.0,"drama, historical drama",,,,
1871,1990.0,"romantic drama, romance film, historical fiction, drama, period piece",,,,
18×2 beyond youthful days,2024.0,,,,,
19 red roses,1974.0,crime fiction,,,,
19-nineteen,2009.0,"japanese movies, drama",,,,
1900,1976.0,"period piece, family drama, drama, epic, political drama",,,,
1906,2012.0,"thriller, tragedy, mystery, drama, disaster, action",,,,
1911,2011.0,"history, action, drama, adventure, war film",,,,
1916 live...everything louder than everything else,1991.0,music,,,,
1917,2019.0,,,,,
1918,1957.0,war film,,,,
1919,1984.0,drama,,,,
1920,2008.0,"thriller, musical, horror, bollywood, world cinema",,,,
1920 - evil returns,2012.0,horror,,,,
1921,1988.0,"action, drama, bollywood, war film",,,,
1931: once upon a time in new york,1972.0,"crime fiction, action/adventure, action, drama, world cinema",,,,
1940 lo oka gramam,2008.0,,,,,
1941,1979.0,"parody, screwball comedy, action comedy, action/adventure, period piece, satire, comedy, war film, action, airplanes and airports",32000000.0,,,
1942: a love story,1994.0,"melodrama, world cinema, epic, action/adventure, musical, drama, romantic drama, romance film, bollywood",,,,
1957: hati malaya,2007.0,drama,,,,
1958,1980.0,"crime fiction, action, drama",,,,
1968 tunnel rats,2008.0,"action/adventure, thriller, action, war film",,,,
1969,1988.0,"anti-war, indie, period piece, coming of age, drama, anti-war film, political drama",,,,
1969 world series highlight film,1969.0,"short film, documentary",,,,
1971,2007.0,"action/adventure, musical, drama, world cinema, bollywood",,,,
1977,2008.0,"action, drama",,,,
1981,2009.0,"coming of age, comedy, world cinema, indie",,,,
1982,2016.0,,1000000.0,,,
1984,1956.0,"science fiction, dystopia",,,,
1984,1984.0,"thriller, science fiction, drama, romance film",,,,
1987: when the day comes,2017.0,,,,,
199 lives,2008.0,documentary,,,,
1990: the bronx warriors,1982.0,"thriller, science fiction, action",,,,
1991: the year punk broke,1992.0,documentary,,,,
"1993 bombay, march 12",2011.0,"thriller, mystery, family film, action, drama",,,,
1996: pust på meg!,1997.0,drama,,,,
1:1,2006.0,"drama, world cinema",,,,
1:42:08,1966.0,"short film, sports, auto racing, documentary",,,,
1st to die,2003.0,"crime fiction, thriller, television movie, psychological thriller, action/adventure, mystery, drama, film adaptation, crime thriller, action",,,,
1½ knights - in search of the ravishing princess herzelinde,2008.0,comedy film,,,,
2,2018.0,,,,,
"2 autumns, 3 winters",2014.0,,,,,
2 become 1,2006.0,"world cinema, comedy-drama, drama, comedy, romance film, chinese movies",,,,
2 champions of shaolin,1982.0,"martial arts film, chinese movies",,,,
2 coelhos,2012.0,action,,,,
2 days in new york,2012.0,"romance film, comedy film",,,,
2 days in paris,2007.0,"romantic comedy, indie, world cinema, drama, comedy, romance film",,,,
2 days in the valley,1996.0,"crime fiction, ensemble film, crime comedy, indie, comedy, black comedy",,,,
2 for the money,2005.0,,20000000.0,,,
2 guns,2013.0,,61000000.0,75612460.0,56880555.0,132493015.0
2 headed shark attack,2012.0,horror,,,,
"2 little, 2 late",1999.0,"drama, comedy",,,,
2 of one,1989.0,music,,,,
2 or 3 things i know about him,2004.0,"culture & society, biography, history, law & crime, interpersonal relationships, war film",,,,
2 rats,2003.0,"family film, comedy",,,,
2 states,2013.0,,,,,
2 young,2005.0,"world cinema, drama, romantic drama, romance film, chinese movies, teen",,,,
20 30 40,2004.0,"music, drama, comedy, japanese movies, chinese movies",,,,
20 centímetros,2005.0,"lgbt, musical, comedy, world cinema, musical comedy",,,,
20 dates,1999.0,"romantic comedy, mockumentary, comedy",66000.0,,,
20 feet from stardom,2013.0,,1000000.0,,,
20 fingers,2004.0,"drama, world cinema",,,,
20 million miles to earth,1957.0,"stop motion, alien film, science fiction, creature film, monster",,,,
20 mule team,1940.0,"western, black-and-white",,,,
20 once again,2015.0,,,,,
20 wheels to memphis,2009.0,documentary,,,,
20 years after,2008.0,"science fiction, drama, doomsday film",,,,
20 years of dysfunction,2005.0,documentary,,,,
20 years too soon: the superstar billy graham story,2005.0,documentary,,,,
"20,000 days on earth",2014.0,,,,,
"20,000 leagues under the sea",1985.0,animation,5000000.0,,,
"20,000 leagues under the sea",1997.0,"action/adventure, science fiction, television movie, drama, film adaptation",5000000.0,,,
"20,000 leagues under the sea",1916.0,"science fiction, adventure, silent film, black-and-white, action/adventure, drama, action",5000000.0,,,
"20,000 leagues under the sea",1954.0,"science fiction, adventure, action/adventure, fantasy, drama, family film, action, steampunk",5000000.0,,,
"20,000 leagues under the sea",1997.0,"romance film, fantasy, adventure",5000000.0,,,
"20,000 lieues sous les mers",1907.0,"silent film, adventure, science fiction, black-and-white, short film, indie",,,,
"20,000 years in sing sing",1932.0,"crime fiction, drama, black-and-white",,,,
20.000 dollari sporchi di sangue,1969.0,"western, spaghetti western",,,,
200 cigarettes,1999.0,"romantic comedy, ensemble film, indie, period piece, drama, comedy, romantic drama, romance film",6000000.0,,,
200 motels,1971.0,"rockumentary, musical, fantasy, surrealism, road movie",,,,
200 mph,2011.0,"action/adventure, thriller, action, sports, auto racing",,,,
200 pounds beauty,2006.0,"romance film, comedy",,,,
2000 ad,2000.0,"thriller, science fiction, gangster film, world cinema, action/adventure, martial arts film, action, chinese movies",,,,
2000 weeks,1969.0,drama,,,,
2000 year old man,1975.0,"short film, comedy film, animation",,,,
2001 maniacs,2005.0,"horror, remake, cult, horror comedy, slasher, comedy",,,,
2001 maniacs: beverly hellbillys,2010.0,"horror, comedy, slasher",,,,
2001: a space odyssey,1968.0,"thriller, science fiction, adventure, roadshow theatrical release, surrealism, mystery, airplanes and airports",10500000.0,,,
2001: a space odyssey (2018 re-release),2018.0,,,,,
2001: a space travesty,2002.0,"parody, science fiction, comedy, adventure, slapstick",,,,
2002,2001.0,"science fiction, chinese movies",,,,
2004: the stupid version,2004.0,comedy film,,,,
2009 lost memories,2002.0,"thriller, action/adventure, science fiction, action, world cinema",,,,
2009: lost memories,2002.0,,,,,
2010 bhagyaraj,2010.0,"romance film, comedy",,,,
2010: the year we make contact,1984.0,"thriller, science fiction, adventure, psychological thriller, drama, film adaptation",,,,
2012 2012 re0release,2012.0,,,,,
2012 doomsday,2008.0,"christian film, thriller, science fiction, indie, doomsday film, action/adventure, disaster",,,,
2012: ice age,2011.0,"action/adventure, disaster, science fiction, drama, indie",,,,
2012: supernova,2009.0,"thriller, disaster, science fiction, action/adventure",,,,
2012: time for change,2010.0,documentary,,,,
2016: obama's america,2012.0,documentary,,,,
2016: obamaâs america,2012.0,,2500000.0,,,
"2019, after the fall of new york",1983.0,"science fiction, action, horror",,,,
2024 oscar nominated short films: documentary,2024.0,,,,,
2030 – aufstand der jungen,2011.0,"science fiction, drama",,,,
2033,2009.0,"science fiction, world cinema",,,,
205 – room of fear,2011.0,"drama, horror",,,,
2061 – an exceptional year,2007.0,comedy film,,,,
2081,2009.0,"short film, science fiction, dystopia",,,,
20th century boys 1: beginning of the end,2008.0,,,,,
20th century boys 2: the last hope,2009.0,,,,,
20th century boys 3: redemption,2009.0,,,,,
20th century women,2016.0,,,,,
21 & over,2013.0,,,,,
21 and over,2012.0,comedy film,13000000.0,,,
21 bridges,2019.0,,,,,
21 days,1940.0,"romantic drama, romance film, melodrama, drama, black-and-white",,,,
21-87,1964.0,"short film, historical fiction, surrealism, black-and-white",,,,
21st century male,2007.0,"short film, documentary",,,,
21ème siècle,2004.0,,,,,
22 bullets,2010.0,"crime fiction, thriller, action, world cinema, action/adventure",,,21695883.0,
22 female kottayam,2012.0,"crime fiction, thriller, romance film, drama",,,,
22 jump street,2014.0,,50000000.0,191719337.0,139614539.0,331333876.0
22 june 1897,1979.0,"drama, historical drama",,,,
22nd of may,2010.0,"thriller, drama, fantasy, world cinema",,,,
23,1998.0,"thriller, drama, psychological thriller, political thriller",,,,
23 blast,2014.0,,1000000.0,,,
23 paces to baker street,1956.0,"thriller, crime fiction, adventure, action thrillers, mystery, drama, crime thriller, action",,,,
23 skidoo,1964.0,short film,,,,
23rd march 1931: shaheed,2002.0,"drama, political drama",,,,
24,2012.0,"crime fiction, action, drama",,,,
24 7: twenty four seven,1998.0,,2000000.0,,,
24 city,2008.0,"lgbt, japanese movies, art film, world cinema, history, docudrama, drama, chinese movies, social issues",,,,
24 heures d'amant,1964.0,short film,,,,
24 horas de sexo explícito,1985.0,pornographic movie,,,,
24 horas en la vida de una mujer,1944.0,black-and-white,,,,
24 hour party people,2002.0,"punk rock, biography, comedy-drama, period piece, drama, comedy, biopic [feature], biographical film",,,,
24 hour psycho,1993.0,"thriller, mystery, horror",,,,
24 hours,1931.0,drama,,,,
24 hours,2002.0,anthology,,,,
24 hours in london,2000.0,"thriller, science fiction, gangster film, action/adventure, crime thriller, action",,,,
24 hours in the life of a woman,1968.0,drama,,,,
24 hours of a woman's life,1952.0,drama,,,,
24 hours on craigslist,2005.0,"culture & society, computers, documentary",,,,
24 hours to live,1996.0,"short film, animation",,,,
24 hrs,2010.0,"action thrillers, action",,,,
247°f,2011.0,"thriller, horror",,,,
24: redemption,2008.0,"action thrillers, action",,,,
25 watts,2001.0,"indie, world cinema, drama, comedy, black comedy, teen",,,,
25x5: the continuing adventures of the rolling stones,1990.0,"music, documentary",,,,
26 summer street,1996.0,short film,,,,
26 years diary,2007.0,"drama, biographical film, japanese movies",,,,
27 down,1974.0,drama,,,,
27a,1974.0,drama,,,,
28 days later,2002.0,"thriller, science fiction, horror, doomsday film, sci-fi horror, plague, zombie film",,,,
28 days laterâ¦,2003.0,,8000000.0,,,
28 hotel rooms,2012.0,,,,,
29 palms,2002.0,"crime fiction, thriller, drama, gangster film, crime thriller",,,,
29 palms,2003.0,"thriller, crime thriller, drama, world cinema, erotic thriller",,,,
29 reasons to run,2006.0,comedy,,,,
29th and gay,2005.0,"lgbt, gay, gay interest, comedy, gay themed, romance film",,,,
29th street,1991.0,"comedy-drama, biographical film, japanese movies, comedy, indie",,,,
2:13,2011.0,,3500000.0,,,
2:22,2012.0,thriller,,,,
2:37,2006.0,"drama, indie, world cinema",,,,
2ldk,2004.0,"lgbt, thriller, japanese movies, world cinema, psychological thriller, drama, comedy",,,,
2x4,1998.0,"lgbt, drama, indie, gay themed",,,,
3,2012.0,"comedy film, drama",7200000.0,,,
3,2012.0,"romantic drama, romance film",7200000.0,,,
3,1971.0,drama,7200000.0,,,
3 (2011),2011.0,,,,,
"3 1/2 minutes, 10 bullets",2015.0,,,,,
3 akkorde für ein halleluja,1989.0,"music, documentary",,,,
3 américas,2007.0,"drama, slice of life story, world cinema",,,,
3 bachelors,2012.0,"comedy film, romance film",,,,
3 backyards,2010.0,"ensemble film, drama, indie",300000.0,,,
3 bad men,1926.0,"western, silent film, black-and-white",,,,
3 chains o' gold,1994.0,music,,,,
3 dancing slaves,2004.0,"lgbt, world cinema, family drama, gay, gay interest, drama, gay themed",,,,
3 days to kill,2014.0,,28000000.0,30697999.0,22562231.0,53260230.0
3 deewarein,2003.0,"drama, world cinema",,,,
3 dev adam,1973.0,superhero movie,,,,
3 dumb clucks,1937.0,"short film, black-and-white",,,,
3 engel für ali,2003.0,"short film, comedy film",,,,
3 generations,2017.0,,,,,
3 hari untuk selamanya,2007.0,"drama, comedy",,,,
3 idiotas,2017.0,,,,,
3 idiots,2009.0,,,,,
3 men and a baby,1987.0,,15000000.0,,,
3 men and a little lady,1990.0,"family film, buddy film, comedy",,,,
3 minutes,2011.0,short film,,,,
3 musketeers,2011.0,"action/adventure, thriller, action",,,,
3 needles,2006.0,"drama, social problem film, indie, chinese movies",,,,
3 ninjas,1992.0,"sports, adventure, ""childrens/family"", action comedy, action/adventure, martial arts film, comedy, family film, action",,,,
3 ninjas kick back,1994.0,"japanese movies, adventure, ""childrens/family"", action comedy, action/adventure, martial arts film, comedy, family film, action",20000000.0,,,
3 ninjas knuckle up,1995.0,"""childrens/family"", action comedy, martial arts film, comedy, family film, action, family-oriented adventure",,,,
3 ninjas: high noon at mega mountain,1998.0,"adventure, ""childrens/family"", action/adventure, martial arts film, adventure comedy, comedy, family film, action, family-oriented adventure",,,,
3 ninjas: roundhouse beach blast,2001.0,martial arts film,,,,
3 nuts in search of a bolt,1964.0,"cult, comedy",,,,
3 ring circus,1954.0,comedy,,,,
3 saisons,2009.0,drama,,,,
3 seasons in hell,2009.0,"romance film, drama",,,,
3 stories about evil,2008.0,short film,,,,
3 strikes,2000.0,"crime fiction, crime comedy, screwball comedy, action/adventure, comedy, comedy of errors, action",4000000.0,9832166.0,,
3 women,1977.0,"drama, indie, new hollywood",,,,
3-iron,2004.0,"crime fiction, japanese movies, art film, world cinema, drama, romantic drama, romance film",,,,
30,2007.0,comedy film,,,,
30 days,1999.0,"romance film, comedy, indie",,,,
30 days,2006.0,"thriller, romance film, action, drama",,,,
30 days of night: blood trails,2007.0,"short film, horror",,,,
30 days of night: dark days,2010.0,"cult, horror",,,,
30 frames a second: the wto in seattle 2000,2000.0,"political cinema, indie, documentary",,,,
30 hari mencari cinta,2004.0,romantic comedy,,,,
30 jours max,2020.0,,,,,
30 karatów szczęścia,1936.0,black-and-white,,,,
30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,2013.0,,3000000.0,,,
30 rock: a xxx parody,2009.0,pornographic movie,,,,
30 winchester per el diablo,1965.0,spaghetti western,,,,
30 years from here,2011.0,documentary,,,,
30 years to life,2003.0,"romantic comedy, ensemble film, romance film, indie, comedy",,,,
"30,000 leagues under the sea",2007.0,"science fiction, drama, adventure",,,,
3000 miles,2007.0,"sports, documentary, action/adventure, comedy, action, slapstick",,,,
300: battle of artemisia,2013.0,"action, drama",,,,
300: rise of an empire,2014.0,,110000000.0,106580051.0,231000000.0,337580051.0
"301, 302",1995.0,"thriller, mystery, horror, drama",,,,
303 fear faith revenge,1998.0,"horror, world cinema",,,,
305,2007.0,"parody, comedy",,,,
30:e november,1995.0,drama,,,,
31,2016.0,,1500000.0,,,
31 north 62 east,2009.0,"thriller, drama, psychological thriller, political drama, political thriller",,,,
311 day: live in new orleans,2004.0,"music, documentary",,,,
313,2008.0,drama,,,,
