Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
the story of ruth,1960.0,"drama, hagiography",,,,
the story of santa claus,1996.0,"family film, fantasy, animation",,,,
the story of seabiscuit,1949.0,"horse racing, family drama, sports, drama, animal picture, romantic drama, family film, romance film",,,,
the story of short stack,2011.0,documentary,,,,
the story of sin,1975.0,drama,,,,
the story of stuff,2007.0,"short film, animation, documentary",,,,
the story of temple drake,1933.0,"crime fiction, pre-code, drama, black-and-white",,,,
the story of the 14th air force,1945.0,"short film, propaganda film, documentary",,,,
the story of the first christmas snow,1975.0,"short film, stop motion, animation",,,,
the story of the kelly gang,1906.0,"crime fiction, silent film, biography, indie, black-and-white, drama, biographical film",,,,
the story of the last chrysanthemums,1939.0,"japanese movies, black-and-white",,,,
the story of the olive,1914.0,"short film, silent film, indie, black-and-white",,,,
the story of the weeping camel,2003.0,"culture & society, biography, world cinema, animals, drama, family film, documentary",,,,
the story of three loves,1953.0,"romantic drama, romance film, drama, musical",,,,
the story of two women,1994.0,drama,,,,
the story of us,1999.0,"romantic comedy, comedy-drama, marriage drama, drama, comedy, romantic drama, romance film",50000000.0,,,
the story of vernon and irene castle,1939.0,"biography, biopic [feature], black-and-white, musical drama, musical, war film, romance film, biographical film",,,,
the story of will rogers,1952.0,"biographical film, drama, comedy film",,,,
the story of william tell,1953.0,"short film, adventure",,,,
the story of woo viet,1981.0,chinese movies,,,,
the story on page one,1959.0,drama,,,,
the story so far,2002.0,"music, documentary",,,,
the stowaway,1958.0,"drama, adventure",,,,
the stowaway,1998.0,drama,,,,
the straight and narrow,1918.0,"short film, silent film, indie, black-and-white, comedy",,,,
the straight story,1999.0,"biography, adventure, road movie, existentialism, americana, drama",10000000.0,,,
the straight way,1916.0,drama,,,,
the strait story,2005.0,romantic drama,,,,
the strange affair,1968.0,"crime fiction, detective fiction, melodrama, detective, mystery, drama",,,,
the strange affair of uncle harry,1945.0,"thriller, drama, film noir, crime drama",,,,
the strange case of angelica,2010.0,"world cinema, fantasy, drama, romantic drama, romance film, romantic fantasy",,,,
the strange case of dr. jekyll and mr. hyde,2006.0,"monster movie, horror, psychological thriller",,,,
the strange case of mary page,1916.0,"silent film, drama, black-and-white",,,,
the strange case of the end of civilization as we know it,1977.0,"mystery, crime, comedy, detective",,,,
the strange countess,1961.0,"crime fiction, black-and-white",,,,
the strange door,1951.0,"horror, psychological thriller, black-and-white",,,,
the strange hostel of naked pleasures,1976.0,horror,,,,
the strange little cat,2014.0,,,,,
the strange love of martha ivers,1946.0,"crime fiction, melodrama, crime drama, black-and-white, drama, film noir",,,,
the strange love of molly louvain,1932.0,"crime fiction, drama, black-and-white, crime drama",,,,
the strange night,1967.0,"crime fiction, drama",,,,
the strange one,1957.0,drama,,,,
the strange vengeance of rosalie,1972.0,"thriller, drama",,,,
the strange woman,1946.0,"thriller, drama, film noir",,,,
the strange world of coffin joe,1968.0,horror,,,,
the strange world of planet x,1957.0,"science fiction, horror, monster",,,,
the stranger,2000.0,"crime fiction, drama",,,,
the stranger,2010.0,"thriller, crime fiction, action, action/adventure",,,,
the stranger,1920.0,"short film, silent film, western, indie, black-and-white",,,,
the stranger,1984.0,"romance film, drama",,,,
the stranger,1918.0,"short film, silent film, indie, black-and-white, comedy",,,,
the stranger,1967.0,"drama, world cinema, film adaptation",,,,
the stranger,1973.0,science fiction,,,,
the stranger beside me,1995.0,"crime fiction, thriller, television movie, mystery, drama, suspense, crime thriller",,,,
the stranger from venus,1954.0,science fiction,,,,
the stranger in between,1952.0,buddy film,,,,
the stranger left no card,1952.0,"short film, black-and-white",,,,
the stranger who looks like me,1974.0,"romance film, drama",,,,
the stranger within,1990.0,thriller,,,,
the stranger within,1971.0,"mystery, science fiction",,,,
the stranger wore a gun,1953.0,western,,,,
the stranger's return,1933.0,"romance film, drama",,,,
the strangers in 7a,1972.0,"crime fiction, drama, crime drama",,,,
the strangers: chapter 1,2024.0,,,,,
the strangers: prey at night,2018.0,,5000000.0,24586708.0,6452418.0,31039126.0
the strangler,1964.0,"crime fiction, horror",,,,
the strangler's grip,1912.0,silent film,,,,
the stranglers of bombay,1960.0,"action, historical fiction, horror, adventure",,,,
the strat pack: live in concert,2005.0,"music, concert film, instrumental music",,,,
the stratford adventure,1954.0,"short film, documentary",,,,
the stratton story,1949.0,"sports, drama, black-and-white, biopic [feature]",,,,
the straw hat,1974.0,"musical, comedy",,,,
the straw lover,1951.0,comedy,,,,
the strawberry blonde,1941.0,"romantic comedy, romance film, comedy, black-and-white",,,,
the strawberry statement,1970.0,"drama, comedy-drama, romance film, satire, coming of age",,,,
the street,1976.0,"short film, drama, comedy, animation",,,,
the street fighter,1974.0,"action/adventure, action, martial arts film, japanese movies, world cinema",,,,
the street fighter's last revenge,1974.0,"crime fiction, thriller, japanese movies, world cinema, action/adventure, martial arts film, drama, action",,,,
the street of forgotten men,1925.0,"crime fiction, silent film, drama",,,,
the street singer,1937.0,musical,,,,
the street singer,1912.0,"short film, silent film, drama, indie, musical",,,,
the street with no name,1948.0,"thriller, crime fiction, gangster film, black-and-white, drama, crime thriller, film noir",,,,
the street: a film with the homeless,1997.0,"illnesses & disabilities, culture & society, biography, social issues, documentary",,,,
the streets black,1971.0,"short film, documentary",,,,
the streets of london,1934.0,drama,,,,
the streets of london,1929.0,crime fiction,,,,
the streets of new york,1939.0,"crime fiction, drama",,,,
the strength and agility of insects,1911.0,"short film, silent film",,,,
the strength o' ten,1914.0,"short film, silent film, drama, indie, black-and-white",,,,
the strength of donald mckenzie,1916.0,"short film, silent film, drama, indie",,,,
the strength of the fatherland,1916.0,,,,,
the stretford wives,2002.0,drama,,,,
the strike,1914.0,"silent film, drama, black-and-white",,,,
the striker with number 9,1988.0,"sports, drama",,,,
the string,2009.0,"lgbt, world cinema, gay, gay interest, drama, gay themed",,,,
the stringless violin,2003.0,"romance film, drama",,,,
the strip,1951.0,"music, drama, film noir",,,,
the stripper,1963.0,"drama, black-and-white",,,,
the stroller strategy,2013.0,,,,,
the strong man,1926.0,"silent film, indie, black-and-white, comedy, romance film, slapstick",,,,
the strong man's burden,1913.0,"short film, silent film, drama, indie, black-and-white",,,,
the stronger mind,1915.0,"short film, silent film, drama, black-and-white",,,,
the stronger sex,1931.0,drama,,,,
the strongest man in the world,1975.0,"science fiction, family film, drama, comedy",,,,
the stronghold,2021.0,,,,,
the struggle,1931.0,drama,,,,
the stuart house recordings,2011.0,documentary,,,,
the stubbornness of geraldine,1915.0,silent film,,,,
the stud,1978.0,"melodrama, drama, erotica, sexploitation",,,,
the student and mr. henri,2016.0,,,,,
the student boarder,1966.0,"thriller, romance film, drama",,,,
the student of prague,1926.0,"silent film, horror, indie",,,,
the student of prague,1913.0,"silent film, horror, indie, world cinema, fantasy, drama, romance film",,,,
the student prince,1954.0,musical,,,,
the student prince in old heidelberg,1927.0,"romantic comedy, silent film, melodrama, indie, comedy-drama, black-and-white, drama, comedy, romance film",,,,
the student teachers,1973.0,"thriller, comedy",,,,
the stuff,1985.0,"b-movie, cult, satire, horror comedy, horror, comedy",,,,
the stuff heroes are made of,1911.0,"short film, silent film, drama, black-and-white",,,,
the stunt man,1980.0,"thriller, comedy-drama, comedy thriller, action/adventure, drama, comedy, black comedy, action, anti-war film",,,,
the stupid cupid,1944.0,"short film, family film, comedy film, animation",,,,
the stupids,1996.0,"family film, domestic comedy, comedy, slapstick",,,,
the stupor salesman,1948.0,"short film, family film, animation",,,,
the stöned age,1994.0,"cult, stoner film, indie, teen, comedy",,,,
the subconscious art of graffiti removal,2001.0,"short film, experimental film, avant-garde, documentary",,,,
the subject was roses,1968.0,drama,,,,
the substance: albert hofmann's lsd,2011.0,"science fiction, political drama, documentary",,,,
the substitute,1993.0,"thriller, psychological thriller",,,,
the substitute,1996.0,"thriller, crime fiction, action/adventure, mystery, drama, action",,,,
the substitute 2: school's out,1998.0,"action/adventure, mystery, action thrillers, action, thriller",,,,
the substitute 3: winner takes all,1999.0,"thriller, action thrillers, action",,,,
the substitute 4: failure is not an option,2001.0,"thriller, action thrillers, action/adventure, crime fiction, crime thriller, action",,,,
the substitute minister,1915.0,"short film, silent film, indie, black-and-white",,,,
the substitute wife,1925.0,"silent film, indie, television movie, period piece, black-and-white, action/adventure, western, drama, romantic drama, romance film",,,,
the substitute wife,1994.0,drama,,,,
the suburbans,1999.0,"parody, ensemble film, drama, comedy-drama, comedy",,,,
the successor,1996.0,thriller,,,,
the suckling,1990.0,"monster movie, b-movie, horror, creature film, natural horror films",,,,
the sudden loneliness of konrad steiner,1976.0,drama,,,,
the sugarland express,1974.0,"crime fiction, adventure, chase movie, road movie, crime drama, drama, action, new hollywood",,,,
the suicide club,1914.0,"silent film, drama",,,,
the suicide squad,2021.0,,,,,
the suite life movie,2011.0,"adventure, family film, drama, comedy, television movie",,,,
the suitor,1962.0,comedy,,,,
the sultan's wife,1917.0,"short film, silent film, black-and-white",,,,
the sum of us,1994.0,"lgbt, romantic comedy, family drama, indie, world cinema, gay themed, comedy-drama, gay, gay interest, drama, comedy, film adaptation, romantic drama, romance film",,,,
the summer guest,1992.0,drama,,,,
the summer of sangaile,2015.0,,,,,
the summertime killer,1973.0,"crime fiction, action",,,,
the summoning,2010.0,"thriller, horror",,,,
the sun,2005.0,"japanese movies, world cinema, history, drama, war film, biographical film",,,,
the sun also rises,1957.0,"romantic drama, romance film, drama, film adaptation",,,,
the sun also shines at night,1990.0,"period piece, drama, world cinema",,,,
the sun behind the clouds,2010.0,"political cinema, world cinema, documentary",,,,
the sun comes up,1949.0,"drama, family film, comedy-drama",,,,
the sun down limited,1924.0,"short film, silent film, family film, comedy, black-and-white",,,,
the sun has ears,1996.0,"romantic drama, romance film, melodrama, drama, chinese movies",,,,
the sun in a net,1962.0,"drama, czechoslovak new wave",,,,
the sun is also a star,2019.0,,9000000.0,,,
the sun moon legend,1980.0,action,,,,
the sun of the sleepless,1992.0,"crime fiction, drama",,,,
the sun sets at dawn,1950.0,"drama, crime drama",,,,
the sun shines bright,1953.0,"americana, drama, comedy, black-and-white",,,,
the sunbeam,1912.0,"short film, romance film, drama",,,,
the sunchaser,1996.0,"thriller, crime fiction, road movie, drama, crime thriller",,,,
the sunday child,1992.0,drama,,,,
the sunday woman,1975.0,"drama, crime, comedy",,,,
the sundowner,1911.0,silent film,,,,
the sundowners,1950.0,"action/adventure, western",,,,
the sundowners,1960.0,"action/adventure, western, drama, world cinema",,,,
the sunflower woman,1918.0,"silent film, indie, black-and-white",,,,
the sunken cemetery,2002.0,drama,,,,
the sunny south or the whirlwind of fate,1915.0,silent film,,,,
the sunshine boys,1975.0,"drama, comedy",,,,
the super,1991.0,"japanese movies, comedy",,,,
the super cops,1974.0,"crime fiction, thriller, docudrama, action thrillers, drama, comedy, action",,,,
"the super dimension fortress macross ii: lovers, again",1992.0,"science fiction, japanese movies, adventure, animation, short film, anime, drama",,,,
the super dimension fortress macross: do you remember love?,1984.0,"science fiction, anime, japanese movies, romance film, animation",,,,
the super dimension fortress macross: flash back 2012,1987.0,"short film, science fiction, anime, japanese movies, animation",,,,
the super fight,1970.0,fantasy,,,,
the super inframan,1975.0,"science fiction, world cinema, superhero movie, martial arts film, action, chinese movies",,,,
the super mario bros. movie,2023.0,,,,,
the super school,2010.0,romantic drama,,,,
the supergrass,1985.0,"crime fiction, comedy",,,,
the supreme impulse,1915.0,"silent film, indie, comedy film, black-and-white, short film, drama",,,,
the suram fortress,1922.0,"silent film, black-and-white",,,,
the sure thing,1985.0,"romantic comedy, adventure, road movie, coming of age, comedy, drama, romance film, teen",,,,
the surgeon's knife,1957.0,"crime fiction, crime thriller, melodrama, drama, mystery",,,,
the surprise of a knight,1930.0,"short film, silent film, black-and-white, pornographic movie",,,,
the surrogate,1984.0,thriller,,,,
the surrogate,1995.0,drama,,,,
the surrogate woman,1987.0,drama,,,,
the surveyors,1972.0,drama,,,,
the survivor,1981.0,"thriller, mystery, horror",,,,
the survivor,1963.0,"drama, war film",,,,
the survivors,1983.0,"screwball comedy, comedy",,,,
the survivors,1979.0,drama,,,,
the survivors club,2004.0,"crime fiction, thriller, drama",,,,
the suspect,1944.0,"thriller, film noir",,,,
the suspect (2014),2014.0,,,,,
the suspect: muroi shinji,2005.0,,,,,
the suspended step of the stork,1991.0,"romance film, drama",,,,
the suspended vocation,1978.0,drama,,,,
the swagman's story,1914.0,"short film, silent film",,,,
the swamp,1921.0,"silent film, drama",,,,
the swan,1925.0,silent film,,,,
the swan,1956.0,"romantic drama, romance film, comedy of manners, comedy",,,,
the swan and the wanderer,1999.0,"biographical film, drama",,,,
the swan princess,1994.0,"""childrens/family"", fairy tale, animation, musical, fantasy, comedy, romance film, family film, ""childrens fantasy""",,,,
the swan princess ii: escape from castle mountain,1997.0,"family film, animation, fantasy, adventure, indie",,,,
the swan princess iii: the mystery of the enchanted kingdom,1998.0,"family film, animation, fantasy, indie, adventure",,,,
the swap,1979.0,"crime fiction, drama",,,,
the swarm,1978.0,"natural horror films, horror, ensemble film, action/adventure, disaster, action",,,,
the swedish kings,1968.0,comedy film,,,,
the sweeney,2013.0,,4500000.0,,,
the sweet hereafter,1997.0,"ensemble film, indie, drama, film adaptation, disaster, courtroom drama",5000000.0,,,
the sweet house of horrors,1989.0,"horror, world cinema",,,,
the sweet ride,1968.0,drama,,,,
the sweet sex and love,2003.0,drama,,,,
the swimmer,1968.0,"romantic drama, romance film, drama, tragedy, film adaptation",,,,
the swimsuit issue,2008.0,"lgbt, sports, comedy, world cinema",,,,
the swindle,1997.0,"crime fiction, thriller, comedy, world cinema",,,,
the swindler,1919.0,"silent film, drama",,,,
the swindlers,2017.0,,,242000.0,,
the swing school,1938.0,"short film, music, romance film, animation",,,,
the swinger,1966.0,"satire, comedy",,,,
the swinging barmaids,1975.0,"crime fiction, drama",,,,
the swinging cheerleaders,1974.0,"cult, sex comedy, comedy-drama, comedy, sexploitation",,,,
the swiss conspiracy,1976.0,"crime fiction, thriller, world cinema, drama, crime thriller, action",,,,
the swissmakers,1978.0,comedy,,,,
the switch tower,1913.0,"short film, silent film, drama, indie, black-and-white",,,,
the sword,1980.0,"action/adventure, martial arts film, chinese movies, world cinema",,,,
the sword and the dragon,1958.0,"fantasy adventure, sword and sorcery films, epic, fairy tale, fantasy, mythological fantasy, drama, sword and sorcery",,,,
the sword and the rose,1953.0,"swashbuckler films, adventure, costume drama, historical fiction, drama, history, family film",,,,
the sword and the sorcerer,1982.0,"sword and sorcery films, fantasy adventure, adventure, costume drama, action/adventure, fantasy, sword and sorcery, indie",,,,
the sword identity,2011.0,"action, drama",,,,
the sword in the stone,1963.0,"coming of age, adventure, ""childrens/family"", costume drama, historical fiction, animation, fantasy, ""childrens fantasy"", drama, sword and sorcery, family film, mythological fantasy, sword and sorcery films",,,,
the sword of doom,1966.0,"crime fiction, japanese movies, adventure, world cinema, costume adventure, action/adventure, drama, samurai cinema, art film",,,,
the sword of many lovers,1993.0,"wuxia, chinese movies",,,,
the sword stained with royal blood,1993.0,"drama, action, fantasy",,,,
the sword with no name,2009.0,"action, drama",,,,
the swordsman,1974.0,action,,,,
the swordswoman of huangjiang,1930.0,"wuxia, chinese movies",,,,
the syrian bride,2004.0,"family drama, drama, comedy, world cinema, political drama",,,,
the system,1964.0,drama,,,,
the system within,2006.0,"crime fiction, drama, psychological thriller, crime drama",,,,
the t.a.m.i. show,1964.0,"film, concert film, black-and-white, rockumentary, music, documentary",,,,
the taebaek mountains,1994.0,drama,,,,
the tailenders,2005.0,"culture & society, social issues, documentary",,,,
the tailor from torzhok,1925.0,"silent film, black-and-white",,,,
the take,2004.0,"political cinema, documentary",,,,
the take,2008.0,"thriller, crime fiction, psychological thriller, action/adventure, drama, action",,,,
the take (2016),2016.0,,,,,
the takeover,1995.0,"action, indie",,,,
the taking of beverly hills,1991.0,"action thrillers, thriller, action, crime fiction",,,,
the taking of flight 847: the uli derickson story,1988.0,"thriller, docudrama, political thriller",,,,
the taking of pelham 1 2 3,2009.0,"crime fiction, heist, caper story, remake, action/adventure, thriller, suspense, crime thriller, action",,,,
the taking of pelham 123,2009.0,,110000000.0,65452312.0,86912058.0,152364370.0
the taking of pelham one two three,1974.0,"thriller, heist, action/adventure, mystery, crime fiction, suspense, crime thriller, action",3800000.0,,,
the taking of prince harry,2010.0,"drama, documentary",,,,
the taking of tiger mountain,2015.0,,,229000.0,141425071.0,141654071.0
the tale of a shirt,1922.0,silent film,,,,
the tale of genji,1951.0,"drama, historical epic, historical fiction, japanese movies, black-and-white",,,,
the tale of ruby rose,1987.0,"drama, adventure",,,,
"the tale of soldier fedot, the daring fellow",2008.0,"family film, adventure, animation",,,,
the tale of sweeney todd,1997.0,"mystery, musical, drama, black comedy",,,,
the tale of the bunny picnic,1986.0,"musical, family film",,,,
the tale of the fox,1937.0,"stop motion, black-and-white, animation",,,,
the tale of the priest and of his workman balda,1933.0,"short film, animation",,,,
the tale of the princess kaguya,2014.0,,,703232.0,23776487.0,24479719.0
the tale of the ticker,1913.0,"short film, silent film, drama, indie, black-and-white",,,,
the tale of tillie's dragon,1995.0,"family film, animation, fairy tale, ""childrens fantasy"", ""childrens/family""",,,,
the tale of zatoichi,1962.0,"japanese movies, adventure, world cinema, costume adventure, action/adventure, martial arts film, drama, samurai cinema",,,,
the tale of zatoichi continues,1962.0,"action/adventure, drama, martial arts film, japanese movies, world cinema",,,,
the talent given us,2004.0,"indie, road movie, family drama, comedy-drama, drama, comedy",,,,
the talented mr. ripley,1999.0,"thriller, crime fiction, psychological thriller, mystery, period piece, drama, film adaptation, crime thriller, romance film",40000000.0,,,
the tales for old and young,2020.0,,,,,
the tales of beatrix potter,1971.0,"drama, family film, fantasy",,,,
the tales of hoffmann,1951.0,"film-opera, musical, fantasy, romance film, dance",,,,
the tales of hoffmann (2015 re-issue),2015.0,,,,,
the talk of the town,1942.0,"romantic comedy, romance film, screwball comedy, comedy, black-and-white",,,,
the talk of the town,1918.0,"silent film, comedy, black-and-white",,,,
the tall blond man with one black shoe,1972.0,"comedy of errors, comedy",,,,
the tall guy,1990.0,"romantic comedy, satire, comedy, comedy of errors, romance film, slapstick",,,,
the tall headlines,1952.0,drama,,,,
the tall man,2012.0,"thriller, drama, crime, mystery",,,,
the tall men,1955.0,"action/adventure, western",,,,
the tall t,1957.0,"action/adventure, western, action, b-western",,,,
the tall target,1951.0,thriller,,,,
the tallest tree in our forest,1977.0,documentary,,,,
the tamale vendor,1931.0,"short film, comedy, black-and-white",,,,
the tamarind seed,1974.0,"romantic drama, romance film, drama, spy",,,,
the taming of dorothy,1950.0,"crime fiction, comedy",,,,
the taming of sunnybrook nell,1914.0,"short film, silent film, indie, black-and-white",,,,
the taming of the shrew,1908.0,"short film, silent film, indie, black-and-white",,,,
the taming of the shrew,1967.0,"romantic comedy, costume drama, epic, period piece, drama, comedy, film adaptation, romantic drama, romance film",,,,
the tango lesson,1997.0,"dance, indie, comedy-drama, docudrama, drama, black-and-white, romantic drama, music, romance film",,,,
the tango of our childhood,1985.0,drama,,,,
the tango player,1991.0,drama,,,,
the tanks are coming,1951.0,war film,,,,
the tanks are coming,1941.0,"short film, war film",,,,
the tao of steve,2000.0,"romantic comedy, romance film, comedy of manners, comedy, indie",,,,
the tapes,2011.0,horror,,,,
the tarnished angels,1958.0,"drama, black-and-white, airplanes and airports",,,,
the tars,1934.0,black-and-white,,,,
the taste of fish,2008.0,"drama, slice of life story",,,,
the taste of others,2000.0,"romantic comedy, world cinema, comedy of manners, comedy-drama, drama, comedy, romantic drama, romance film",,,,
the taste of relation,2009.0,"mystery, family film, drama",,,,
the taste of tea,2004.0,"japanese movies, world cinema, slice of life story, comedy-drama, drama, comedy",,,,
the taste of things,2023.0,,,,,
the tatta's,2022.0,,,,,
the tattered dress,1957.0,film noir,,,,
the tattooed widow,1998.0,drama,,,,
the tattooist,2007.0,"thriller, horror",,,,
the tavern keeper's daughter,1908.0,"short film, silent film",,,,
the tavern knight,1920.0,"silent film, historical fiction, adventure",,,,
the taxi dancer,1927.0,"silent film, drama, comedy, black-and-white",,,,
the taxman,1999.0,"crime fiction, thriller, mystery, drama, crime thriller, black comedy, action",,,,
the te kooti trail,1927.0,,,,,
the teacher,1974.0,"thriller, crime thriller, coming of age, erotic thriller",,,,
the teacher,1977.0,drama,,,,
the teahouse of the august moon,1956.0,"romantic comedy, comedy of manners, comedy-drama, comedy",,,,
the tear that burned,1914.0,"short film, silent film, drama, indie, black-and-white",,,,
the teckman mystery,1954.0,mystery,,,,
the teddy bear master,2006.0,horror,,,,
the teenage textbook movie,1998.0,comedy,,,,
the telegraph trail,1933.0,"action/adventure, western, black-and-white",,,,
the telegraphist,1992.0,drama,,,,
the telephone,1988.0,"drama, comedy",,,,
the telephone game,2011.0,indie,,,,
the telephone girl and the lady,1913.0,"short film, silent film, drama, indie, black-and-white",,,,
the tell tale wire,1919.0,"short film, silent film, western, black-and-white, indie",,,,
the tell-tale heart,1941.0,"short film, crime fiction, drama, black-and-white",,,,
the tell-tale heart,1960.0,"horror, indie, black-and-white",,,,
the tell-tale heart,1953.0,"short film, crime fiction, horror, animation",,,,
the tell-tale message,1912.0,"short film, silent film, drama, indie, black-and-white",,,,
the telling,2009.0,"thriller, mystery, horror",,,,
the telltale knife,1914.0,"short film, silent film, western, indie, black-and-white",,,,
the telltale light,1913.0,"short film, silent film, indie, black-and-white, comedy",,,,
the temp,1993.0,"thriller, mystery, psychological thriller, suspense, crime thriller",,,,
the temperance fete,1932.0,comedy film,,,,
the tempest,1979.0,"lgbt, drama, romance film, experimental film, indie",20000000.0,,,
the tempest,1911.0,"short film, silent film, drama",20000000.0,,,
the tempest,2010.0,"drama, fantasy, comedy",20000000.0,,,
the temple,2011.0,drama,,,,
the temple mount is mine,2003.0,documentary,,,,
the temporary widow,1930.0,"mystery, comedy",,,,
the temptation of barbizon,1946.0,romance film,,,,
the temptation of saint anthony,1898.0,"short film, silent film",,,,
the temptation of st. tony,2009.0,"thriller, world cinema, comedy-drama, mystery, fantasy, drama, black comedy, romantic fantasy",,,,
the temptations,1998.0,"biography, television movie, musical, drama, biopic [feature], biographical film, musical drama",,,,
the temptress,1926.0,"silent film, drama, indie, black-and-white",,,,
the temptress and the monk,1958.0,"drama, fantasy, horror, japanese movies",,,,
the ten,2007.0,"parody, absurdism, satire, comedy, indie",5250000.0,,,
the ten commandments,1956.0,"christian film, adventure, costume drama, roadshow theatrical release, remake, epic, drama, history",13500000.0,,,
the ten commandments,2007.0,"christian film, costume drama, epic, animation, ""childrens"", drama, family film",13500000.0,,,
the ten commandments,1923.0,"christian film, silent film, indie, costume drama, epic, black-and-white, drama",13500000.0,,,
the ten commandments: the musical,2006.0,"music, musical, musical drama",,,,
the ten gladiators,1963.0,"action, drama, adventure",,,,
the ten of spades,1914.0,"short film, silent film, drama, black-and-white",,,,
the ten-year lunch,1987.0,"history, indie, documentary",,,,
the tenant,1976.0,"thriller, horror, supernatural, psychological thriller, mystery, satire, suspense, black comedy",,,,
the tenant of wildfell hall,2008.0,"romantic drama, period piece, melodrama, drama",,,,
the tenants,2006.0,"drama, film adaptation",,,,
the tender hook,2008.0,"thriller, crime fiction, world cinema, sports, mystery, period piece, drama, romantic drama, romance film",,,,
the tender trap,1955.0,"romantic comedy, romance film, musical, comedy, sex comedy",,,,
the tender warrior,1971.0,adventure,,,,
the tenderfoot's money,1913.0,"short film, silent film, western, indie, black-and-white",,,,
the tenderness of wolves,1973.0,"drama, world cinema",,,,
