Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
un lugar al sol,1965.0,black-and-white,,,,
un maledetto imbroglio,1959.0,"crime fiction, mystery, black-and-white",,,,
un mandarino per teo,1960.0,"musical, comedy",,,,
un mari à un prix fixe,1965.0,comedy film,,,,
un milliard dans un billard,1965.0,comedy,,,,
un momento muy largo,1964.0,black-and-white,,,,
un monde nouveau,1966.0,drama,,,,
un mondo a parte,2024.0,,,,,
un monstre ã paris,2013.0,,40000000.0,,,
un muchacho como yo,1968.0,"musical, comedy film",,,,
un mundo de amor,1975.0,"drama, ""childrens/family""",,,,
un mundo maravilloso,2006.0,"political cinema, satire, comedy, world cinema",,,,
un novio para dos hermanas,1966.0,"romance film, comedy, musical",,,,
un novio para laura,1955.0,"musical, black-and-white",,,,
un padre no tan padre,2017.0,,,,,
un po' di cielo,1955.0,,,,,
un prophã¨te,2010.0,,13000000.0,,,
un príncipe de la iglesia,1952.0,drama,,,,
un rey en la habana,2005.0,"comedy, world cinema",,,,
un rêve d’indépendance,1998.0,documentary,,,,
un secreto de esperanza,2002.0,"drama, coming of age, childhood drama",,,,
un si joli village,1979.0,"crime fiction, mystery, drama",,,,
un sábado más,1988.0,"action, drama",,,,
un tango dalla russia,1965.0,"mystery, action, spy",,,,
un taxi mauve,1977.0,drama,,,,
un tentativo sentimentale,1963.0,drama,,,,
un tour de manège,1989.0,"crime fiction, romance film, drama",,,,
un viaje al más allá,1963.0,black-and-white,,,,
un étrange voyage,1981.0,"road movie, family drama, drama",,,,
"un' ora prima di amleto, più pinocchio",1965.0,"short film, documentary",,,,
un'anguilla da 300 milioni,1971.0,comedy film,,,,
un'estate ai caraibi,2009.0,comedy film,,,,
un'estate al mare,2008.0,"ensemble film, comedy film, domestic comedy, slice of life story",,,,
una,2017.0,,,,,
una aventura llamada menudo,1982.0,music,,,,
una bala es mi testigo,1960.0,western,,,,
una breve vacanza,1973.0,"romance film, drama, world cinema",,,,
una bruna indiavolata,1951.0,comedy,,,,
una cabaña en la pampa,1970.0,comedy film,,,,
una cascata d'oro,1983.0,adventure,,,,
una chica casi decente,1971.0,comedy,,,,
una cita con la vida,1958.0,black-and-white,,,,
una cita de amor,1958.0,"romantic drama, romance film, drama, world cinema",,,,
una croce senza nome,1952.0,drama,,,,
una cubana en españa,1951.0,black-and-white,,,,
una donna ha ucciso,1952.0,drama,,,,
una excursión a los indios ranqueles,1963.0,black-and-white,,,,
una extraña mujer,1947.0,"mystery, drama",,,,
una farfalla con le ali insanguinate,1971.0,"thriller, mystery, giallo",,,,
una gita scolastica,1983.0,"romance film, drama, comedy film",,,,
una gran señora,1959.0,black-and-white,,,,
una jaula no tiene secretos,1962.0,black-and-white,,,,
una lettera dall'africa,1951.0,,,,,
una mariposa en la noche,1977.0,erotica,,,,
una moglie americana,1965.0,comedy,,,,
una mujer de la calle,1939.0,"drama, black-and-white",,,,
una mujer en venta,1934.0,drama,,,,
una mujer sin amor,1952.0,"melodrama, art film, world cinema, black-and-white, drama, romantic drama, romance film",,,,
una máscara para ana,1966.0,"musical, comedy",,,,
una noche con sabrina love,2000.0,"romantic comedy, world cinema, road movie, comedy-drama, coming of age, comedy, drama, romantic drama, romance film",,,,
una noche cualquiera,1951.0,black-and-white,,,,
una noche en el relámpago,1950.0,black-and-white,,,,
una película de huevos,2006.0,"family film, comedy, animation",,,,
una regina per cesare,1962.0,"historical fiction, adventure",,,,
una rosa per tutti,1965.0,comedy film,,,,
una spada per l'impero,1965.0,adventure,,,,
una ventana a la vida,1953.0,black-and-white,,,,
una ventana al éxito,1966.0,musical,,,,
una vergine per il principe,1966.0,comedy,,,,
una viuda casi alegre,1950.0,black-and-white,,,,
una viuda descocada,1980.0,comedy,,,,
una viuda difícil,1957.0,black-and-white,,,,
una voglia da morire,1965.0,drama,,,,
unaccustomed as we are,1929.0,"short film, comedy, black-and-white, slapstick",,,,
unakkaga ellam unakkaga,1999.0,romantic comedy,,,,
unakkaga naan,1976.0,,,,,
unarchigal,1976.0,drama,,,,
unarthupattu,1980.0,drama,,,,
unaru,1984.0,,,,,
unbeatable,2013.0,,,,,
unbeatable harold,2009.0,"romantic comedy, romance film, screwball comedy, comedy",,,,
unbeaten 28,1980.0,"action/adventure, martial arts film, chinese movies, world cinema",,,,
unbecoming age,1992.0,"romantic comedy, fantasy, comedy, romance film, fantasy comedy, romantic fantasy",,,,
unbelievable adventures of italians in russia,1974.0,"adventure, comedy",,,,
unborn but forgotten,2002.0,"mystery, horror, world cinema",,,,
unborn in the usa,2007.0,"political cinema, documentary",,,,
unbowed,2012.0,,,,,
unbranded,2015.0,,,,,
unbroken,2014.0,,65000000.0,115637895.0,47889929.0,163527824.0
"uncas, el fin de una raza",1965.0,"western, adventure",,,,
uncensored,1942.0,"drama, war film",,,,
uncertain glory,1944.0,"drama, war film",,,,
uncertainty,2008.0,"crime thriller, family drama, drama, indie",,,,
unchained,1955.0,"crime fiction, drama",,,,
unchained memories: readings from the slave narratives,2003.0,documentary,,,,
uncharted,2022.0,,,,,
uncivil liberties,2006.0,"thriller, action/adventure, action, political thriller",,,,
uncivil war birds,1946.0,"short film, comedy, black-and-white",,,,
uncivil warriors,1935.0,"short film, comedy, black-and-white",,,,
uncivilised,1937.0,adventure,,,,
uncle boonmee who can recall his past lives,2010.0,"world cinema, experimental film, avant-garde, cult, mystery, fantasy, comedy, fantasy drama, drama, religious film",,,,
uncle brian,2010.0,"comedy film, drama",,,,
uncle buck,1989.0,"family film, drama, comedy, domestic comedy",,,,
uncle bun,1991.0,"romance film, drama, comedy",,,,
uncle drew,2018.0,,18000000.0,42469946.0,4194468.0,46664414.0
uncle hyacynth,1956.0,drama,,,,
uncle joe,1941.0,comedy,,,,
uncle joe shannon,1978.0,drama,,,,
uncle meat,1987.0,"science fiction, concert film, musical, comedy, music, documentary",,,,
uncle nino,2003.0,"drama, family film, family drama, comedy-drama, comedy",,,,
uncle sam,1996.0,"parody, b-movie, horror comedy, zombie film, horror, slasher",,,,
uncle silas,1947.0,"crime fiction, melodrama, horror, mystery, drama, crime thriller",,,,
uncle tom's cabin,1918.0,"silent film, drama",,,,
uncle tom's cabin,1927.0,"silent film, drama",,,,
uncle tom's fairy tales,1968.0,"drama, comedy",,,,
uncle tom's uncle,1926.0,"short film, silent film, family film, comedy, black-and-white",,,,
uncle vanya,1958.0,drama,,,,
uncle vanya,1963.0,drama,,,,
uncle's new blazer,1915.0,"short film, silent film, indie, black-and-white",,,,
uncle's paradise,2006.0,"japanese movies, horror, erotica, pornographic movie",,,,
uncommon friends of the 20th century,1999.0,documentary,,,,
uncommon valor,1983.0,"thriller, adventure, action/adventure, drama, suspense, war film, action",,,,
uncommon women and others,1978.0,drama,,,,
unconditional love,2002.0,"lgbt, crime fiction, indie, thriller, comedy, drama, crime thriller",,,,
unconditional love,2003.0,"crime fiction, drama, television movie",,,,
unconquered,1947.0,"action/adventure, western, drama, epic, adventure",,,,
unconquered,1989.0,drama,,,,
unconscious,2004.0,"romantic comedy, comedy film, mystery, drama, romantic drama, romance film",,,,
unconstitutional: the war on our civil liberties,2004.0,"political cinema, culture & society, social issues, documentary",,,,
uncorked,2009.0,romance film,,,,
uncorked,1998.0,"romantic comedy, indie, drama, comedy, romantic drama, romance film",,,,
uncounted,2008.0,"political cinema, documentary",,,,
uncovered,1994.0,"thriller, action/adventure, mystery, suspense, crime thriller, action",,,,
uncovered: the war on iraq,2004.0,"indie, short film, war film, political cinema, political drama, documentary",,,,
uncut,1997.0,"lgbt, drama",,,,
uncut gems,2019.0,,,,,
und wieder 48,1948.0,,,,,
undamma bottu pedata,1968.0,musical,,,,
undead,2003.0,"science fiction, horror, world cinema, supernatural, sci-fi horror, alien film, comedy, zombie film, horror comedy",750000.0,,,
undead or alive,2007.0,"action/adventure, zombie film, western, horror",,,,
undead pool,2007.0,"japanese movies, horror, splatter film, world cinema",,,,
undefeated,2003.0,"sports, drama, boxing",,,,
undefeated,2011.0,documentary,,,,
undefeated (2012),2012.0,,,,,
under 18,1932.0,"pre-code, romance film, drama",,,,
under a jarvis moon,2010.0,documentary,,,,
under a shadow,1915.0,"short film, silent film, drama, black-and-white",,,,
under a texas moon,1930.0,"musical, pre-code, western, comedy",,,,
under age,1941.0,"crime fiction, drama",,,,
under age,1964.0,"drama, black-and-white",,,,
under burning skies,1912.0,"short film, silent film, drama, black-and-white",,,,
under california stars,1948.0,"action/adventure, western, action",,,,
under capricorn,1949.0,"period piece, drama, film adaptation",,,,
under cover man,1932.0,"crime fiction, black-and-white",,,,
under fire,1983.0,"thriller, period piece, drama, war film, action, political drama",,,,
under milk wood,1972.0,drama,,,,
under my skin,1950.0,drama,,,,
under nevada skies,1946.0,"action/adventure, western",,,,
under new management,2009.0,"comedy, workplace comedy",,,,
under one roof,2002.0,"lgbt, romantic comedy, indie, gay, gay interest, comedy, gay themed, romance film",,,,
under our skin,2008.0,"illnesses & disabilities, culture & society, biography, short film, political drama, social issues, documentary",,,,
under proof,1936.0,comedy,,,,
under secret orders,1937.0,"thriller, drama, war film",,,,
under siege,1992.0,"thriller, action/adventure, action, martial arts film",,,,
under siege 2: dark territory,1995.0,"thriller, action/adventure, action thrillers, martial arts film, drama, action",60000000.0,,,
under suspicion,1981.0,"crime fiction, remake, drama, psychological thriller, thriller",,,,
under suspicion,1991.0,"thriller, crime fiction, erotic thriller, psychological thriller, mystery, period piece, drama, suspense, crime thriller, courtroom drama, neo-noir",,,,
under suspicion,2000.0,"thriller, psychological thriller, mystery, suspense, crime thriller, neo-noir",,,,
under ten flags,1960.0,"drama, world cinema, war film",,,,
under texas skies,1940.0,western,,,,
under texas skies,1930.0,western,,,,
under the big top,1938.0,"romance film, drama",,,,
under the boardwalk,1989.0,"romantic drama, romance film, drama",,,,
under the bombs,2007.0,"world cinema, road movie, drama, comedy, romantic drama, romance film",,,,
under the cherry moon,1986.0,"romantic drama, musical, drama, romance film",,,,
under the crescent,1915.0,"silent film, indie, black-and-white",,,,
under the doctor,1976.0,"cult, sex comedy, comedy",,,,
under the domim tree,1994.0,"drama, world cinema, film adaptation",,,,
under the flag of the rising sun,1972.0,"japanese movies, drama, world cinema, war film",,,,
under the gaslight,1914.0,"silent film, melodrama, drama",,,,
under the greenwood tree,1929.0,drama,,,,
under the greenwood tree,1918.0,silent film,,,,
under the lash,1921.0,"silent film, drama, black-and-white",,,,
under the lighthouse dancing,1997.0,"romantic drama, romance film, drama, world cinema",,,,
under the mountain,2009.0,"science fiction, horror, adventure, world cinema, fantasy, mythological fantasy, film adaptation, drama, family film",,,,
under the mountains,1920.0,"silent film, drama",,,,
under the palms,1999.0,drama,,,,
under the paris sky,1951.0,drama,,,,
under the protection of ka'bah,2011.0,drama,,,,
under the radar,2004.0,"thriller, comedy",,,,
under the rainbow,1981.0,comedy,20000000.0,,,
under the raven's wing,2007.0,"horror, psychological thriller",,,,
under the red robe,1923.0,silent film,,,,
under the red robe,1937.0,adventure,,,,
under the rising sun,2004.0,,,,,
under the roofs of paris,1930.0,"melodrama, world cinema, black-and-white, musical, drama, comedy, romantic drama, romance film",,,,
under the same moon,2008.0,"comedy film, drama, world cinema",,,,
under the same skin,1962.0,drama,,,,
under the sand,2000.0,"mystery, japanese movies, drama, world cinema",,,,
under the sea 3d,2009.0,,,,,
under the shadow of the law,1913.0,"short film, silent film, drama, indie, black-and-white",,,,
under the skin,1997.0,"erotic thriller, drama, indie",13300000.0,,,
under the skin (2014),2014.0,,,,,
under the stars,2001.0,drama,,,,
under the sun,1998.0,"romantic drama, romance film, drama, world cinema",,,,
under the sun (2016),2016.0,,,,,
under the sun of satan,1987.0,"crime fiction, drama, world cinema",,,,
under the tonto rim,1933.0,"western, drama, comedy",,,,
under the tree,2008.0,"drama, world cinema",,,,
under the volcano,1984.0,"period piece, drama, political drama, film adaptation",,,,
under the yoke,1918.0,"silent film, drama, black-and-white",,,,
under the yum yum tree,1963.0,"romantic comedy, sex comedy, drama, comedy, film adaptation, romance film",,,,
under two flags,1916.0,"silent film, drama, black-and-white",,,,
under two flags,1936.0,"foreign legion, black-and-white",,,,
under two flags,1922.0,"silent film, drama, black-and-white",,,,
under two jags,1923.0,"short film, silent film, indie, black-and-white, comedy",,,,
under western stars,1938.0,"action/adventure, romance film, western, musical",,,,
under wraps,1997.0,"family film, comedy, adventure",,,,
under your hat,1940.0,"action, comedy, spy",,,,
under your spell,1936.0,"romantic comedy, musical",,,,
underclassman,2005.0,"crime fiction, action/adventure, action, drama, comedy",25000000.0,,,
undercover,1943.0,war film,,,,
undercover,1987.0,"thriller, crime fiction, action, drama",,,,
undercover agent,1939.0,"crime fiction, drama",,,,
undercover angel,1999.0,"romantic comedy, romance film, drama, comedy film",,,,
undercover blues,1993.0,"crime fiction, action/adventure, action, comedy, spy",,,,
undercover kitty,2001.0,"family film, adventure",,,,
undercover man,1942.0,"western, action, adventure",,,,
undercover x,2001.0,"action, japanese movies",,,,
undercurrent,1946.0,"thriller, crime fiction, psychological thriller, black-and-white, mystery, drama, crime thriller, romantic drama, romance film, film noir",,,,
undercut,2004.0,"short film, martial arts film",,,,
underdog,2007.0,"science fiction, adventure, superhero movie, action/adventure, ""childrens"", fantasy, comedy, family film, action",,,,
underdogs,2013.0,,2500000.0,,31775719.0,
underexposure,2005.0,"drama, war film",,,,
underfunded,2006.0,"comedy-drama, television movie",,,,
underground,1995.0,"world cinema, drama, comedy, war film, black comedy, political drama",,,,
underground,1941.0,"action, drama, black-and-white, war film",,,,
underground,1976.0,"political cinema, drama, indie, documentary",,,,
underground,1928.0,"silent film, drama",,,,
underground aces,1981.0,comedy,,,,
underground comedy movie,1999.0,"cult, indie, comedy",,,,
underground rustlers,1941.0,western,,,,
undermind,2003.0,"thriller, psychological thriller",,,,
underneath acoustic live,2004.0,musical,,,,
underneath the arches,1937.0,comedy film,,,,
undersea kingdom,1936.0,"science fiction, adventure, black-and-white, action/adventure, fantasy, action",,,,
undersea super train: marine express,1979.0,"fantasy, science fiction, anime, drama",,,,
undertaking betty,2005.0,"romantic comedy, black comedy, romance film, comedy, workplace comedy",,,,
undertow,2004.0,"thriller, crime fiction, drama, indie",,,,
undertow,2009.0,"lgbt, fictional film, romance film, drama, world cinema",,,,
undertow,1949.0,"thriller, black-and-white",,,,
undertow (2010),2010.0,,,,,
underwater,2020.0,,,,,
underwater love,2011.0,"science fiction, japanese movies, erotica, world cinema, musical, fantasy, drama",,,,
underwater!,1955.0,adventure,,,,
underworld 3: rise of the lycans,2009.0,,35000000.0,,,
underworld awakening,2012.0,,,,,
underworld beauty,1958.0,"crime fiction, thriller, japanese movies, world cinema, crime drama, black-and-white, drama, crime thriller",,,,
underworld u.s.a.,1961.0,"thriller, crime fiction, black-and-white, drama, crime thriller, action, film noir",,,,
underworld: blood wars,2017.0,,35000000.0,30353973.0,50855249.0,81209222.0
underworld: rise of the lycans,2009.0,"thriller, horror, gothic film, action/adventure, period piece, fantasy, action, costume horror",,,,
undiscovered,2005.0,"romantic comedy, romance film, drama, comedy, indie",9000000.0,,,
undisputed,2002.0,"thriller, crime fiction, boxing, sports, action/adventure, drama, action, prison",20000000.0,12764657.0,,
undisputed ii: last man standing,2005.0,"thriller, crime fiction, boxing, sports, action/adventure, martial arts film, action",,,,
undisputed iii: redemption,2010.0,"crime fiction, action/adventure, action, martial arts film, thriller",,,,
undivided,2015.0,,250000.0,,,
undocumented,2010.0,"thriller, psychological thriller, horror, indie, suspense",,,,
undoing,2006.0,"crime fiction, thriller, drama, indie, crime thriller",,,,
undressing extraordinary,1901.0,"short film, silent film",,,,
une affaire de nègres,2006.0,documentary,,,,
une belle fille comme moi,1972.0,"crime fiction, drama, comedy",,,,
une blonde comme ça,1962.0,black-and-white,,,,
une chambre en ville,1982.0,"drama, ensemble film, musical, comedy-drama",,,,
une femme coquette,1955.0,"short film, comedy, black-and-white",,,,
une femme douce,1969.0,drama,,,,
une femme est une femme,1961.0,"romantic comedy, art film, world cinema, drama, comedy, romantic drama, romance film",,,,
une femme mariã©e,2016.0,,120000.0,,,
une femme mariée,1964.0,"drama, world cinema, black-and-white, art film",,,,
une fenêtre ouverte,2005.0,documentary,,,,
une fille et des fusils,1965.0,"crime fiction, comedy film",,,,
une heure près de toi,1932.0,"romance film, comedy",,,,
une hirondelle a fait le printemps,2001.0,"drama, comedy, world cinema",,,,
une histoire d'eau,1961.0,"short film, black-and-white",,,,
une partie de plaisir,1975.0,"drama, world cinema",,,,
une ravissante idiote,1964.0,"world cinema, action/adventure, comedy, comedy of errors, action, spy",,,,
une visite,1955.0,short film,,,,
une étrange affaire,1981.0,"satire, drama, marriage drama",,,,
unearthed,2007.0,"monster movie, action, horror, indie",,,,
uneasy terms,1948.0,thriller,,,,
uneasy virtue,1931.0,comedy,,,,
unees-bees,1980.0,action,,,,
unexpected,2005.0,documentary,,,,
unexpected guest,1947.0,"western, action, adventure",,,,
unexpected riches,1942.0,"short film, family film, comedy, black-and-white",,,,
unfair dealing,2008.0,documentary,,,,
unfair: the answer,2011.0,,,,,
unfair: the movie,2007.0,"crime, action, drama",,,,
unfaithfully yours,1948.0,"romantic comedy, screwball comedy, black-and-white, musical, comedy, black comedy, romance film, film noir",,,,
unfaithfully yours,1984.0,"romantic comedy, romance film, comedy",,,,
unfinished business,1985.0,comedy,35000000.0,,,
unfinished business,1986.0,"political cinema, history, documentary, black-and-white, war film",35000000.0,,,
unfinished sky,2007.0,drama,,,,
unfinished song,2013.0,,,,,
unfinished spaces,2011.0,documentary,,,,
unfolding florence: the many lives of florence broadhurst,2006.0,"drama, indie, world cinema, documentary",,,,
unforgettable,1996.0,"thriller, science fiction, psychological thriller, mystery, suspense, crime thriller",18000000.0,,,
unforgettable (2017),2017.0,,,,,
unforgettable life,1988.0,drama,,,,
unforgivable,2011.0,"lgbt, romance film, drama",,,,
unforgivable,1996.0,drama,,,,
unforgivable blackness: the rise and fall of jack johnson,2004.0,"sports, history, biography, documentary",,,,
unforgiven,1992.0,"western, drama",14400000.0,,,
unforgiven,1992.0,"western, drama",14400000.0,,,
unfriended,2015.0,,1000000.0,32789645.0,31574553.0,64364198.0
unfriended: dark web,2018.0,,1000000.0,,,
ungarische rhapsodie,1928.0,drama,,,,
ungeküsst soll man nicht schlafen gehn,1936.0,"romance film, comedy, black-and-white",,,,
ungu violet,2005.0,drama,,,,
unhinged,1982.0,"cult, horror, slasher",29000000.0,,,
unholy,2007.0,"thriller, science fiction, horror, psychological thriller",,,,
unholy love,1932.0,"melodrama, drama, marriage drama",,,,
unholy partners,1941.0,"crime fiction, romance film, drama, black-and-white, crime drama",,,,
unholy rollers,1972.0,"exploitation, comedy",,,,
unholy women,2006.0,"japanese movies, horror",,,,
unhook the stars,1997.0,"indie, family drama, comedy-drama, drama, comedy, romance film, domestic comedy",,,,
unidentified,2006.0,"christian film, fantasy, science fiction, drama, indie",,,,
unidentified flying oddball,1979.0,"science fiction, fantasy adventure, adventure, fantasy, comedy, time travel, family film",,,,
uniform,2003.0,"thriller, drama, chinese movies, world cinema",,,,
uninhabited,2010.0,"thriller, horror, suspense, world cinema, supernatural",,,,
uninsured in america,2007.0,"short film, documentary",,,,
uninvited,1988.0,horror,,,,
uninvited,2000.0,"thriller, drama",,,,
uninvited guest,1999.0,"thriller, drama, psychological thriller, suspense",,,,
union city,1980.0,"thriller, crime thriller",,,,
union depot,1932.0,"ensemble film, melodrama, comedy-drama, black-and-white",,,,
union maids,1976.0,"biography, indie, history, black-and-white, social issues, documentary",,,,
union pacific,1939.0,"epic western, epic, action/adventure, western, drama, action",,,,
union station,1950.0,"crime fiction, thriller, black-and-white, drama, crime thriller, film noir",,,,
unishe april,1994.0,"drama, art film",,,,
united,2003.0,"sports, romance film, comedy",,,,
united,2011.0,"sports, drama, historical drama",,,,
united 300,2007.0,"short film, parody",,,,
united passions,2015.0,,30000000.0,,,
united red army,2008.0,"thriller, japanese movies, drama, docudrama, world cinema",,,,
united six,2011.0,"action/adventure, world cinema",,,,
unity,2012.0,"educational, documentary",,,,
universal groove,2007.0,indie,,,,
universal signs,2008.0,"romantic drama, romance film, drama",,,,
universal soldier,1971.0,"action, drama, war film",,,,
universal soldier,1992.0,"science fiction, indie, action/adventure, martial arts film, drama, action",,,,
universal soldier ii: brothers in arms,1998.0,"action/adventure, science fiction, action",,,,
universal soldier ii: the return,1999.0,,40000000.0,,,
universal soldier iii: unfinished business,1998.0,"action/adventure, science fiction, action",,,,
universal soldier: a new dimension,2012.0,"science fiction, action",,,,
universal soldier: day of reckoning,2012.0,,,,,
universal soldier: the return,1999.0,"action/adventure, thriller, science fiction, martial arts film, action",,,,
universal soldiers,2007.0,"thriller, action/adventure, science fiction, action",,,,
universal soldiers: regeneration,2009.0,"action/adventure, thriller, science fiction, martial arts film, action",,,,
universalove,2008.0,"romantic drama, romance film, drama, world cinema",,,,
universe,1960.0,"short film, animation, black-and-white, documentary",,,,
universe,1976.0,"short film, documentary",,,,
university heights,2004.0,drama,,,,
university of laughs,2004.0,japanese movies,,,,
unknown africa,2007.0,documentary,,,,
unknown chaplin,1983.0,"biography, television movie, documentary",,,,
unknown island,1948.0,"science fiction, action, adventure",,,,
unknown men of san marino,1946.0,"drama, black-and-white",,,,
unknown pleasures,2002.0,"drama, japanese movies, chinese movies, world cinema",,,,
unknown time,1993.0,drama,,,,
unknown white male,2005.0,"illnesses & disabilities, culture & society, biography, indie, documentary",,,,
unknown world,1951.0,"disaster, science fiction, adventure",,,,
unlawful entry,1992.0,"thriller, mystery, crime thriller, psychological thriller, suspense",,,,
unlawful killing,2011.0,documentary,,,,
unleashed,2005.0,"thriller, crime fiction, action/adventure, martial arts film, coming of age, drama, action",,,,
unlikely angel,1996.0,"heavenly comedy, drama, comedy, fantasy, fantasy comedy, religious film",,,,
unlocking the mystery of life,2001.0,documentary,,,,
unmade beds,2009.0,"romance film, period piece, drama, comedy, indie",,,,
"unman, wittering and zigo",1971.0,"thriller, action, drama",,,,
unmarried,1939.0,"romance film, action, drama, melodrama",,,,
unmarried,1920.0,"silent film, drama",,,,
unmistaken child,2008.0,"world cinema, documentary",,,,
unna ja nuuk,2006.0,"family film, fantasy",,,,
unnai charanadaindhen,2003.0,"romance film, drama",,,,
unnai kodu ennai tharuven,2000.0,romance film,,,,
unnai ninaithu,2002.0,"romantic drama, romance film, drama, world cinema",,,,
unnai solli kutramillai,1990.0,,,,,
unnai thedi,1999.0,romance film,,,,
unnaipol oruvan,2009.0,thriller,,,,
unnal mudiyum thambi,1988.0,musical,,,,
unnam,2012.0,drama,,,,
unnaruge naan irundhal,2000.0,comedy film,,,,
unnatural,2015.0,,3000000.0,,,
unnatural & accidental,2006.0,"crime fiction, thriller, indie, psychological thriller, mystery, drama",,,,
unnatural history,1959.0,"short film, animation",,,,
unnidathil ennai koduthen,1998.0,drama,,,,
unnikale oru kadha parayam,1987.0,drama,,,,
unnikrishnante adyathe christmas,1989.0,drama,,,,
unniyarcha,1961.0,action,,,,
uno,2004.0,"drama, world cinema",,,,
uno scandalo perbene,1984.0,"crime fiction, drama",,,,
uno straniero a sacramento,1965.0,spaghetti western,,,,
unofficially yours,2012.0,"romance film, comedy film",,,,
unplanned,2019.0,,6000000.0,19005109.0,,
unprecedented: the 2000 presidential election,2002.0,"indie, history, law & crime, political cinema, social issues, documentary",,,,
unpublished story,1942.0,"thriller, drama, black-and-white, war film",,,,
unrelated,2008.0,drama,,,,
unreserved: the work of louie gong,2009.0,"short film, culture & society, family film, coming of age, documentary",,,,
unrest,2006.0,"cult, horror, supernatural",,,,
unrivaled,2010.0,"sports, action/adventure, drama",,,,
unruled paper,2002.0,drama,,,,
unsane,2018.0,,1500000.0,,,
unseeing eyes,1923.0,"silent film, drama, adventure",,,,
unser täglich brot,1949.0,drama,,,,
unsettled,2006.0,"political cinema, war film, documentary",,,,
unstable fables: 3 pigs & a baby,2008.0,"family film, animation",,,,
unstoppable (2018),2018.0,,,,,
unstoppable marriage,2007.0,"comedy film, comedy",,,,
unstoppable: the best of samoa joe,2006.0,sports,,,,
unstrung heroes,1995.0,"indie, family drama, comedy-drama, period piece, coming of age, comedy, drama, family film",,,,
unsullied,2016.0,,1500000.0,,,
unsung hero,2024.0,,,,,
unsung heroes,1978.0,"action, spy",,,,
untamagiru,1989.0,"japanese movies, drama, comedy",,,,
untamed,1929.0,"romance film, drama, black-and-white",,,,
untamed,1955.0,"adventure, war film",,,,
untamed,1940.0,"romance film, drama, adventure",,,,
untamed heart,1993.0,"romantic comedy, drama, comedy, medical fiction, romantic drama, romance film",,,,
untamed women,1952.0,"science fiction, fantasy, adventure",,,,
unter dem rauschen deiner wimpern,1951.0,animation,,,,
unter den tausend laternen,1952.0,crime fiction,,,,
unthinkable,2010.0,"thriller, drama, suspense, political thriller",,,,
until death,2007.0,"thriller, crime fiction, action, action/adventure",,,,
until forever,2016.0,,,,,
