Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
fat girl,2001.0,"coming of age, drama",,,,
fat head,2009.0,"drama, documentary",,,,
fat man and little boy,1989.0,"period piece, drama, war film",,,,
fat pizza: the movie,2003.0,comedy,,,,
"fat, sick & nearly dead",2011.0,,2600000.0,,,
fata morgana,1970.0,"experimental film, world cinema, documentary",,,,
fata morgana,1965.0,indie,,,,
fatal attraction,1987.0,"thriller, horror, mystery, psychological thriller, erotic thriller, drama, suspense, slasher",14000000.0,,,
fatal beauty,1987.0,"thriller, crime fiction, japanese movies, action thrillers, action/adventure, drama, comedy, action",,,,
fatal contact,2006.0,"action/adventure, action, martial arts film, chinese movies, world cinema",,,,
fatal contact: bird flu in america,2006.0,"thriller, disaster, action, action/adventure, television movie",,,,
fatal deception: mrs. lee harvey oswald,1993.0,drama,,,,
fatal desire,2006.0,"crime fiction, thriller, drama, mystery",,,,
fatal desire,1953.0,"drama, black-and-white",,,,
fatal deviation,1998.0,action,,,,
fatal fury 2: the new battle,1993.0,"anime, japanese movies",,,,
fatal fury: legend of the hungry wolf,1992.0,"action, japanese movies, martial arts film, anime, fantasy",,,,
fatal fury: the motion picture,1994.0,"science fiction, anime, japanese movies",,,,
fatal instinct,1993.0,"parody, comedy",,,,
"fatal needles, fatal fists",1978.0,"action/adventure, action, martial arts film, chinese movies, world cinema",,,,
fatal termination,1990.0,"thriller, action",,,,
fatal vacation,1989.0,"action/adventure, action, chinese movies, world cinema, political thriller",,,,
fatale,2020.0,,,,,
fatalista,1968.0,"short film, history",,,,
fatboy: the movie,2005.0,"health & fitness, documentary",,,,
fate,2008.0,drama,,,,
fate,2003.0,"thriller, crime thriller, psychological thriller, suspense, mystery",,,,
fate as a rat,2001.0,"crime fiction, comedy",,,,
fate is the hunter,1964.0,"disaster, action, drama, black-and-white",,,,
fate's decree,1914.0,"short film, silent film, drama",,,,
fate's plaything,1920.0,"silent film, drama, romance film",,,,
fate's turning,1911.0,"short film, silent film, drama, black-and-white",,,,
fate/stay night [heaven's feel] iii. spring song,2020.0,,,,,
fate/stay night: heaven's feel - i. presage flower,2018.0,,,,,
fateh,1991.0,action,,,,
fateless,2005.0,"period piece, drama, childhood drama, world cinema, war film",12000000.0,,,
fatenah,2009.0,short film,,,,
father,1990.0,drama,,,,
father & soldier,2023.0,,,,,
father and daughter,2000.0,"short film, animation",,,,
father and guns,2009.0,comedy,,,,
father and scout,1994.0,"family film, comedy-drama, comedy, television movie",,,,
father and son,2003.0,"drama, world cinema",,,,
father and son,1981.0,"drama, chinese movies",,,,
father and the boys,1915.0,"silent film, comedy, black-and-white",,,,
father brown,1954.0,"crime fiction, drama, comedy, black-and-white",,,,
"father brown, detective",1934.0,mystery,,,,
father came too!,1964.0,comedy,,,,
father christmas,1991.0,"short film, ""childrens/family""",,,,
father figures,2017.0,,25000000.0,17501244.0,8200000.0,25701244.0
father goose,1964.0,"romantic comedy, adventure, adventure comedy, comedy, war film, romance film",,,,
father hood,1993.0,"road movie, family drama, action/adventure, comedy, family film, action",,,,
father is a bachelor,1950.0,"romantic comedy, musical, comedy, black-and-white, musical comedy",,,,
father knows...,2007.0,"lgbt, drama, comedy, gay themed",,,,
father of four and the wolf cubs,1958.0,family film,,,,
father of four and uncle sofus,1957.0,family film,,,,
father of four in the city,1956.0,family film,,,,
father of four in the country,1955.0,"family film, black-and-white",,,,
father of four in the snow,1954.0,"family film, black-and-white",,,,
father of four on bornholm,1959.0,family film,,,,
father of invention,2010.0,"drama, comedy",,,,
father of my children,2010.0,,,,,
father of the bride,1991.0,"romantic comedy, family film, romance film, comedy",,,,
father of the bride,1950.0,"romantic comedy, romance film, family film, drama, comedy",,,,
father of the bride part ii,1995.0,"screwball comedy, romance film, family film, comedy",,,,
father sergius,1917.0,"silent film, biography, indie, history, black-and-white, drama",,,,
father steps out,1937.0,comedy,,,,
father steps out,1941.0,comedy,,,,
father stu,2022.0,,,,,
father there is only one 2,2020.0,,,,,
father there is only one 3,2022.0,,,,,
father there is only one 4,2024.0,,,,,
father to be,1979.0,comedy,,,,
father was a fullback,1949.0,"comedy, black-and-white",,,,
father xmas,2001.0,"short film, war film",,,,
father's affair,2003.0,drama,,,,
father's day,2012.0,drama,85000000.0,,,
father's doing fine,1952.0,comedy,,,,
father's little dividend,1951.0,"romance film, comedy, domestic comedy",,,,
father's son,1931.0,drama,,,,
"father, dear father",1973.0,comedy,,,,
fatherland,1986.0,drama,,,,
fathers & sons,1992.0,"thriller, drama",,,,
fathers and sons,1957.0,comedy,,,,
fathers' day,1997.0,"buddy film, road movie, screwball comedy, adventure comedy, comedy, romance film, teen",,,,
fathom,1967.0,"parody, action/adventure, action, adventure, comedy",,,,
fatih sultan muhammad,1983.0,animation,,,,
fatima,2012.0,"short film, drama",,,,
fatma,2009.0,short film,,,,
fatso,1980.0,"romantic comedy, romance film, comedy",,,,
fatso,2009.0,"romance film, comedy film",,,,
fatso,2008.0,"drama, comedy, world cinema",,,,
fatty again,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty and mabel adrift,1916.0,"silent film, indie, black-and-white, short film, comedy, slapstick",,,,
fatty and mabel at the san diego exposition,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty and minnie he-haw,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty and the broadway stars,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty and the heiress,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty at san diego,1913.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty finn,1980.0,"drama, family film, fantasy, comedy, ""childrens/family""",,,,
fatty joins the force,1913.0,"silent film, indie, black-and-white, short film, comedy, slapstick",,,,
fatty's chance acquaintance,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's day off,1913.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's debut,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's faithful fido,1915.0,"short film, silent film, comedy, black-and-white, indie",,,,
fatty's finish,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's flirtation,1913.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's gift,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's jonah day,1914.0,"short film, silent film, comedy, black-and-white, indie",,,,
fatty's magic pants,1914.0,"short film, silent film, comedy, black-and-white, indie",,,,
fatty's new role,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's plucky pup,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's reckless fling,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatty's tintype tangle,1915.0,"silent film, indie, black-and-white, short film, comedy, slapstick",,,,
fatty's wine party,1914.0,"short film, silent film, indie, black-and-white, comedy",,,,
fatum,1915.0,,,,,
fatwa,2006.0,"thriller, drama, political thriller",,,,
fauj mein mauj,2009.0,comedy,,,,
faun,1917.0,"silent film, drama",,,,
faust,1960.0,fantasy drama,,,,
faust,2011.0,"fantasy, drama",,,,
faust,1994.0,"world cinema, stop motion, experimental film, surrealism, animation, fantasy, drama",,,,
faust,1926.0,"drama, horror, silent film, fantasy",,,,
faust: live at klangbad festival,2010.0,"music, documentary",,,,
faust: love of the damned,2001.0,"thriller, action thrillers, b-movie, supernatural, superhero movie, superhero, action/adventure, drama, film adaptation, horror, action",,,,
faustbook,2006.0,"experimental film, horror",,,,
faustina,1968.0,comedy film,,,,
faustina,1957.0,"drama, comedy",,,,
faustina,1995.0,"drama, world cinema",,,,
faustine et le bel été,1972.0,"romance film, drama, comedy",,,,
faux,2010.0,drama,,,,
favela,1960.0,black-and-white,,,,
favela rising,2005.0,"culture & society, biography, music, political drama, social issues, documentary",,,,
favorite deadly sins,1995.0,comedy,,,,
favorite son,1997.0,indie,,,,
fay grim,2006.0,"thriller, indie, comedy thriller, drama, comedy, political thriller, crime thriller, action",,,,
façade,1999.0,"thriller, action",,,,
fbi girl,1949.0,"crime fiction, detective fiction, detective, action thrillers, mystery, drama, crime thriller, action, spy",,,,
fc venus,2005.0,"sports, romance film, comedy film",,,,
fear,1917.0,"silent film, horror",,,,
fear,1983.0,thriller,,,,
fear,1996.0,"thriller, drama",,,,
fear,1946.0,film noir,,,,
fear,1990.0,"thriller, horror, slasher, supernatural",,,,
fear and desire,1953.0,"drama, black-and-white, war film",,,,
fear and loathing in las vegas,1998.0,"buddy film, adventure, absurdism, road movie, experimental film, cult, drama, comedy, black comedy, avant-garde",18500000.0,,,
fear and trembling,2003.0,"drama, japanese movies, comedy, world cinema",,,,
fear city,1984.0,"crime fiction, thriller, mystery, crime thriller",,,,
fear clinic,2015.0,,1000000.0,,,
fear in the night,1972.0,"thriller, world cinema, psychological thriller, mystery, drama, suspense",,,,
fear in the night,1947.0,"crime fiction, thriller, mystery, drama, film adaptation, crime thriller, film noir",,,,
fear island,2009.0,"thriller, mystery, horror",,,,
fear me not,2008.0,"thriller, drama, world cinema",,,,
fear no evil,1969.0,"thriller, horror",,,,
fear of a black hat,1994.0,"parody, mockumentary, indie, hip hop movies, black-and-white, satire, comedy",,,,
fear of clowns,2004.0,"horror, slasher",,,,
fear of clowns 2,2007.0,horror,,,,
fear of girls,2005.0,"short film, comedy",,,,
fear of the dark,2002.0,"thriller, tragedy, horror, indie, supernatural, psychological thriller, mystery, drama, teen",,,,
fear strikes out,1957.0,"sports, biography, drama, biopic [feature]",,,,
fear x,2003.0,"thriller, mystery, psychological thriller, world cinema, crime thriller",,,,
fear(s) of the dark,2007.0,"horror, world cinema, supernatural, computer animation, animation, drama",,,,
feardotcom,2002.0,"horror, slasher",40000000.0,13258249.0,,
fearless,1993.0,"action/adventure, disaster, drama",,,,
fearless,2006.0,"sports, world cinema, action/adventure, period piece, martial arts film, drama, biographical film, action, chinese movies",,,,
fearless fagan,1952.0,comedy film,,,,
fearless fighters,1971.0,"wuxia, world cinema, action/adventure, martial arts film, action, chinese movies",,,,
fearless frank,1967.0,"parody, crime fiction, satire, comedy",,,,
fearless freaks,2005.0,"music, biography",,,,
fearless hyena,1979.0,"action/adventure, martial arts film, chinese movies, world cinema",,,,
fearless tiger,1991.0,"thriller, action, martial arts film, drama",,,,
feast,2006.0,"cult, monster movie, horror, comedy",3200000.0,,,
feast 2: sloppy seconds,2008.0,"horror, comedy, slasher",,,,
feast 3: the happy finish,2009.0,horror,,,,
feast and famine,1914.0,"short film, silent film, indie, black-and-white",,,,
feast of july,1995.0,"crime fiction, costume drama, mystery, period piece, drama, romantic drama, romance film",,,,
feast of love,2007.0,"drama, romantic drama, romance film, ensemble film, film adaptation",,,,
feather dusted,1955.0,"family film, comedy, animation",,,,
feathers,1987.0,"drama, indie",,,,
feathers in the wind,2005.0,"romance film, drama",,,,
febbre da cavallo,1976.0,comedy,,,,
february 14,2005.0,"short film, romance film",,,,
"february 15, 1839",2001.0,"drama, war film",,,,
february 29,2006.0,"thriller, horror",,,,
february one: the story of the greensboro four,2003.0,"history, biography, documentary",,,,
fed up,2014.0,,,,,
"federal agents vs. underworld, inc",1949.0,"crime fiction, action, drama, adventure, black-and-white",,,,
federal bank heist,2011.0,"thriller, crime fiction, drama",,,,
federal hill,1994.0,"crime fiction, indie, crime drama, drama, romantic drama, romance film",,,,
federal operator 99,1945.0,"crime fiction, action, adventure, black-and-white",,,,
fedora,1978.0,"thriller, mystery, drama, world cinema",,,,
feds,1988.0,"parody, action/adventure, action, comedy",,,,
feed,2005.0,"thriller, crime fiction, world cinema, psychological thriller, mystery, crime thriller",,,,
feed 'em and weep,1938.0,"short film, family film, comedy, black-and-white",,,,
feeders,1996.0,"drama, science fiction, horror",,,,
feedin' the kiddie,1957.0,"short film, family film, comedy, animation",,,,
feeding sea lions,1900.0,"silent film, documentary",,,,
feel,2006.0,drama,,,,
feel my pulse,1928.0,comedy film,,,,
feel the noise,2007.0,"romantic drama, romance film, drama, musical drama",,,,
feelin' so good,2000.0,"music, documentary",,,,
feelin' up,1976.0,"indie, comedy",,,,
feeling from mountain and water,1988.0,"short film, music, drama, chinese movies, animation",,,,
feeling minnesota,1996.0,"crime fiction, road movie, action comedy, action/adventure, comedy, black comedy, romance film, action",,,,
feelings,1976.0,drama,,,,
feet first,1930.0,"romance film, comedy, black-and-white",,,,
feet of clay,2007.0,"short film, comedy film",,,,
feet of clay,1924.0,"silent film, drama, indie, black-and-white",,,,
fehérlófia,1981.0,"fantasy, adventure, animation",,,,
feichang xingyun,2013.0,,8000000.0,,,
feldzug in polen,1940.0,"propaganda film, historical drama, documentary",,,,
felice,1971.0,"short film, drama",,,,
felicia's journey,1999.0,"crime fiction, thriller, crime drama, psychological thriller, drama, suspense, crime thriller",15000000.0,,,
felicidades,2000.0,"drama, holiday film, indie, world cinema, comedy",,,,
felicite,2017.0,,,,,
felicity,1979.0,"romantic comedy, romance film, comedy",,,,
felicity: an american girl adventure,2005.0,"""childrens/family"", family drama, adventure, television movie, animal picture, period piece, drama, family film, family-oriented adventure",,,,
felicità colombo,1937.0,black-and-white,,,,
felidae,1994.0,"detective fiction, fantasy adventure, detective, animation, mystery, fantasy",,,,
feline frame-up,1954.0,"short film, family film, comedy, animation",,,,
felix in hollywood,1923.0,"short film, comedy, animation",,,,
felix on the job,1916.0,"short film, comedy",,,,
felix the cat trifles with time,1925.0,"short film, silent film, comedy film, animation",,,,
felix the cat: the movie,1988.0,"science fiction, family film, fantasy, musical, animation",,,,
fellers,1930.0,comedy film,,,,
fellini's casanova,1976.0,"world cinema, biographical film, drama, romance film, historical drama",,,,
fellini: i'm a born liar,2003.0,"biography, documentary, film & television history, world cinema, film",,,,
fellow citizen,1983.0,documentary,,,,
fellowship of the dice,2005.0,"parody, mockumentary, indie, comedy",,,,
felon,2008.0,"crime fiction, thriller, action, prison, drama",,,,
female,1933.0,"pre-code, drama, comedy",,,,
female cats,1983.0,"japanese movies, erotica, pornographic movie",,,,
female convict 101: suck,1977.0,japanese movies,,,,
female convict scorpion: grudge song,1973.0,"thriller, crime fiction, japanese movies, erotica, world cinema, action/adventure, martial arts film, drama, women in prison films",,,,
female convict scorpion: jailhouse 41,1972.0,"thriller, crime fiction, japanese movies, erotica, world cinema, action/adventure, drama, women in prison films, action",,,,
female jungle,1954.0,film noir,,,,
female ninja magic: 100 trampled flowers,1974.0,japanese movies,,,,
female on the beach,1955.0,"thriller, drama, psychological thriller, black-and-white",,,,
female perversions,1996.0,"erotic drama, indie, drama, romantic drama, romance film, feminist film",,,,
female prisoner #701: scorpion,1972.0,"thriller, crime fiction, japanese movies, erotica, world cinema, action/adventure, drama, women in prison films, action",,,,
female prisoner ayaka: tormenting and breaking in a bitch,2008.0,japanese movies,,,,
female prisoner scorpion: beast stable,1973.0,"thriller, crime fiction, japanese movies, erotica, world cinema, action/adventure, martial arts film, drama, women in prison films, crime thriller, prison",,,,
female trouble,1974.0,"lgbt, crime fiction, crime comedy, indie, gay, cult, gay interest, drama, comedy, gay themed, black comedy",,,,
female vampire,1973.0,"horror, erotica, adult, creature film, cult, sexploitation",,,,
female yakuza tale: inquisition and torture,1973.0,"gangster film, erotica, world cinema, action/adventure, japanese movies, action",,,,
femeia visurilor,2005.0,drama,,,,
"femme fatale, jang hee-bin",1968.0,drama,,,,
femme fatale:bae jeong-ja,1973.0,drama,,,,
femmine di lusso,1960.0,"romance film, comedy",,,,
fences,2016.0,,24000000.0,57682904.0,6731857.0,64414761.0
fencewalker,2011.0,drama,,,,
feng kuang de shi tou,2006.0,,500000.0,,,
feng shui,2004.0,"thriller, horror, filipino, world cinema, filipino movies",,,,
"fengming, a chinese memoir",2007.0,"chinese movies, documentary",,,,
ferdinand,2017.0,,111000000.0,84410380.0,211658819.0,296069199.0
ferdinand the bull,1938.0,"short film, comedy film, family film, animation",,,,
"ferdinando i, re di napoli",1959.0,"comedy, black-and-white",,,,
ferestadeh,1983.0,drama,,,,
fermat's room,2007.0,"thriller, mystery, psychological thriller, world cinema",,,,
ferngully 2: the magical rescue,1998.0,"family film, ""childrens/family"", fantasy, ""childrens fantasy"", animation",,,,
ferngully: the last rainforest,1992.0,"thriller, social problem film, adventure, ""childrens/family"", animation, fantasy, ""childrens fantasy"", family film",,,,
ferocious brothers,1972.0,action,,,,
ferocious female freedom fighters,1982.0,"parody, sports, indie, martial arts film, action/adventure, satire, comedy, action",,,,
ferocious planet,2011.0,"thriller, science fiction, adventure",,,,
feroz,1984.0,fantasy,,,,
ferrari,2023.0,,,,,
ferrari ki sawaari,2012.0,"drama, comedy",,,,
ferris bueller's day off,1986.0,"cult, drama, coming of age, comedy, teen",,,,
ferry cross the mersey,1965.0,musical,,,,
ferry tales,2003.0,"short film, documentary",,,,
ferry to hong kong,1959.0,adventure,,,,
fertile ground,2011.0,horror,,,,
fested: a journey to fest 7,2010.0,"music, documentary",,,,
festen,1998.0,,1300000.0,,,
festival,2005.0,"parody, black comedy, comedy",,,,
festival,2010.0,"romance film, drama, erotica, comedy film",,,,
festival,1996.0,,,,,
festival,1967.0,"musical, black-and-white, documentary",,,,
festival express,2003.0,"indie, history, concert film, rockumentary, musical, music, documentary",,,,
festival in cannes,2001.0,"ensemble film, mockumentary, comedy of manners, comedy-drama, drama, comedy",,,,
festival of lights,2010.0,drama,,,,
festival panafricain d’alger 1969,1969.0,musical,,,,
festliches nürnberg,1937.0,"short film, propaganda film, documentary",,,,
fetching cody,2005.0,"science fiction, indie, comedy-drama, drama, romantic drama, romance film, fantasy comedy, tragicomedy, time travel",1500000.0,,,
fetih 1453,2012.0,"adventure, historical fiction, epic, fantasy, war film, drama, action",,,,
fetih 1453: the conquest of constantinople,2012.0,,,,,
fetish & dreams,1985.0,drama,,,,
fetishes,1996.0,"gender issues, culture & society, documentary",,,,
fetus,1994.0,drama,,,,
feudin' fools,1952.0,comedy film,,,,
feux rouges,2004.0,"thriller, crime thriller, psychological thriller, world cinema",,,,
fever,1988.0,"thriller, comedy, indie",,,,
fever,1999.0,"thriller, indie, psychological thriller, mystery, suspense, crime thriller",,,,
fever,1981.0,"historical fiction, drama",,,,
fever lake,1996.0,"horror, b-movie, slasher, teen",,,,
fever mounts at el pao,1959.0,drama,,,,
few of us,1996.0,drama,,,,
fešák hubert,1984.0,comedy,,,,
fiamme sul mare,1947.0,"drama, black-and-white",,,,
fiamme sulla laguna,1951.0,drama,,,,
fickle fatty's fall,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
fiction,2006.0,drama,,,,
fida,2004.0,"romantic drama, romance film, drama, bollywood, world cinema",,,,
fiddle,2009.0,drama,,,,
fiddler on the roof,1971.0,"roadshow theatrical release, comedy-drama, epic, period piece, drama, comedy, romantic drama, romance film, musical drama, musical",9000000.0,,,
fiddlers three,1944.0,"science fiction, musical, fantasy, adventure, comedy film",,,,
fiddlesticks,1930.0,"short film, family film, comedy, animation",,,,
fidel,2002.0,"biographical film, drama, political drama, television movie",,,,
fidel,2001.0,documentary,,,,
fidelio: alice's odyssey,2015.0,,,,,
fidelity,2000.0,drama,,,,
fidibus,2006.0,comedy,,,,
fido,2006.0,"parody, horror, period piece, drama, comedy, zombie film, romance film, horror comedy",8000000.0,,,
fiebre,1970.0,"drama, erotica, political drama",,,,
fiebre de amor,1985.0,"romance film, drama, musical",,,,
fiebre de primavera,1965.0,black-and-white,,,,
field mouse,1927.0,"silent film, indie, black-and-white",,,,
field of dreams,1989.0,"americana, family drama, baseball, sports, fantasy, film adaptation, drama, family film",,,,
field of honor,1987.0,"drama, war film",,,,
fields of sacrifice,1964.0,short film,,,,
fiend without a face,1958.0,"cult, horror, science fiction, b-movie, creature film",,,,
fierce creatures,1997.0,"screwball comedy, comedy of manners, comedy",,,,
fierce light,2008.0,"political cinema, documentary",,,,
fierce people,2005.0,"thriller, coming of age, drama, indie, film adaptation",,,,
fierro,2007.0,"drama, adventure, animation",,,,
fierro a fondo,1952.0,,,,,
fierrot le pou,1990.0,"short film, comedy film",,,,
fiery firemen,1928.0,"short film, comedy film, animation",,,,
fiesta,1941.0,"romance film, musical, comedy",,,,
fiesta,1947.0,musical,,,,
fiete im netz,1958.0,,,,,
"fietje peters, poste restante",1935.0,black-and-white,,,,
fietsen naar de maan,1963.0,black-and-white,,,,
fifa e arena,1948.0,"comedy, black-and-white",,,,
fiffty fiffty,1981.0,"musical, action, comedy",,,,
fifi blows her top,1958.0,"short film, comedy, black-and-white",,,,
fifi martingale,2001.0,comedy,,,,
fifteen and pregnant,1998.0,"family drama, drama, teen, television movie",,,,
fifteen minutes that shook the world,2009.0,"short film, sports",,,,
fifty dead men walking,2008.0,"thriller, crime fiction, docudrama, drama, political thriller, crime thriller",10000000.0,,,
fifty million frenchmen,1931.0,"romance film, musical, comedy",,,,
fifty pills,2007.0,"black comedy, indie, comedy",,,,
fifty shades darker,2017.0,,55000000.0,114581250.0,266964596.0,381545846.0
fifty shades freed,2018.0,,55000000.0,100407760.0,271577258.0,371985018.0
fifty shades of black,2016.0,,5000000.0,,,
fifty shades of grey,2015.0,,40000000.0,166167230.0,404830871.0,570998101.0
fifty-fifty,1925.0,silent film,,,,
fifty-fifty,1916.0,"silent film, drama",,,,
fifty-nothing,2011.0,"drama, coming of age, comedy",,,,
fifty-shilling boxer,1937.0,sports,,,,
fifty/fifty,1993.0,"action thrillers, action, adventure",,,,
fig leaves,1926.0,"silent film, comedy, black-and-white",,,,
fig trees,2009.0,"lgbt, documentary",,,,
"figaro qua, figaro là",1950.0,action,,,,
"figaro-ci, figaro-là",1972.0,"musical, historical fiction",,,,
figaros hochzeit,1949.0,"musical, romance film",,,,
fight back to school,1991.0,"world cinema, action comedy, action/adventure, martial arts film, comedy, action, chinese movies",,,,
fight back to school ii,1992.0,"world cinema, action/adventure, martial arts film, comedy, action, chinese movies",,,,
fight back to school iii,1993.0,"comedy, chinese movies",,,,
fight batman fight!,1973.0,filipino movies,,,,
fight club,1999.0,"thriller, action/adventure, existentialism, psychological thriller, cult, satire, drama, black comedy, action, airplanes and airports",65000000.0,,,
fight club - members only,2006.0,"action/adventure, action, drama, comedy, world cinema",,,,
fight for life,1987.0,"drama, docudrama, television movie",,,,
fight for the dardanelles,1915.0,documentary,,,,
fight for the planet,2009.0,documentary,,,,
fight for us,1989.0,"filipino movies, action, adventure, political drama",,,,
fight for your life,1977.0,"thriller, action/adventure, action, indie, crime thriller",,,,
fight it out,1920.0,"short film, silent film, western, black-and-white, indie",,,,
fight night,2009.0,"thriller, sports, action, boxing, action/adventure",,,,
fight of the tertia,1952.0,family film,,,,
fight of the tertia,1929.0,"silent film, family film",,,,
fight or die,2008.0,"documentary, war film",,,,
fight or flight,2007.0,"sports, martial arts film, documentary",,,,
fight to the finish,2015.0,,500000.0,,,
fight valley,2016.0,,20000000.0,,,
fight! iczer one,1985.0,"science fiction, action, japanese movies, anime, animation",,,,
fighter,2011.0,action,,,,
fighter,2000.0,documentary,,,,
fighter in the wind,2004.0,"action/adventure, action, martial arts film, world cinema",,,,
fighter pilot: operation red flag,2005.0,"short film, culture & society, biography, war film, documentary",,,,
fighter squadron,1948.0,"action, drama, adventure, war film",,,,
fightin' fools,1941.0,"short film, family film, comedy, black-and-white",,,,
fighting 69th,1940.0,"action, drama, black-and-white, war film",,,,
fighting blood,1911.0,"short film, western, silent film, black-and-white",,,,
fighting caravans,1931.0,"adventure, black-and-white, action/adventure, western, b-western, romantic drama, romance film, action",,,,
fighting delinquents,1960.0,"crime fiction, japanese movies, action, drama",,,,
fighting devil dogs,1938.0,"action, adventure, black-and-white",,,,
fighting elegy,1966.0,"japanese movies, world cinema, black-and-white, action/adventure, martial arts film, drama",,,,
fighting for love,2001.0,"romantic comedy, romance film, comedy, world cinema, chinese movies",,,,
fighting for our future,2002.0,documentary,,,,
fighting for our lives,1975.0,documentary,,,,
fighting mad,1976.0,"action, drama",,,,
fighting madam,1987.0,"thriller, crime fiction, action, martial arts film, adventure",,,,
fighting man of the plains,1949.0,"western, action, romance film",,,,
fighting norway,1943.0,"short film, black-and-white, documentary",,,,
fighting stock,1935.0,comedy,,,,
fighting to live,1934.0,"western, drama, comedy film",,,,
fighting tommy riley,2005.0,"lgbt, sports, drama, indie, boxing",300000.0,,,
fighting trouble,1956.0,"comedy film, action, adventure",,,,
fighting with buffalo bill,1926.0,"western, silent film, black-and-white",,,,
fighting with kit carson,1933.0,"action/adventure, western, action, adventure, black-and-white",,,,
fighting with my family,2019.0,,11000000.0,22958886.0,18544506.0,41503392.0
figlio mio infinitamente caro,1985.0,drama,,,,
figures in a landscape,1970.0,"thriller, drama, chase movie",,,,
filantropica,2002.0,comedy,,,,
filhaal...,2002.0,drama,,,,
fill the void,2013.0,,,,,
fille du peuple,1920.0,"silent film, drama, indie, black-and-white",,,,
fillmore,1972.0,"culture & society, biography, music",,,,
filly brown,2013.0,,1250000.0,,,
film,1965.0,"short film, silent film, indie",,,,
film fanatic,2006.0,documentary,,,,
film geek,2006.0,"workplace comedy, comedy, indie",,,,
"film in which there appear edge lettering, sprocket holes, dirt particles, etc.",1966.0,short film,,,,
film portrait,1970.0,"biography, graphic & applied arts, film & television history, film, documentary",,,,
film socialisme,2011.0,,,,,
film star,2010.0,,,,,
film stars don't die in liverpool,2017.0,,,,,
"film, film, film",1968.0,"short film, animation",,,,
filming othello,1978.0,documentary,,,,
filmmaker,1968.0,"short film, documentary",,,,
filmpje!,1995.0,comedy,,,,
filomena marturano,1950.0,musical,,,,
filth,2014.0,,,,,
filth and wisdom,2008.0,"ensemble film, indie, comedy-drama, drama, comedy, romance film",,,,
fimpen,1974.0,"sports, drama, adventure",,,,
fin strom fließt durch deutschland,1954.0,documentary,,,,
final,2001.0,"thriller, science fiction, drama",,,,
final analysis,1992.0,"thriller, crime thriller, drama, psychological thriller",,,,
final approach,1991.0,"thriller, action/adventure, science fiction, action, psychological thriller",,,,
final approach,2008.0,"thriller, action",,,,
final assignment,1980.0,"thriller, mystery, action, action/adventure, crime thriller",,,,
final curtain,1957.0,"short film, horror",,,,
final cut,1998.0,"thriller, drama, indie",,,,
final days of planet earth,2006.0,"science fiction, horror, adventure, television movie, drama, action",,,,
final exam,1981.0,"horror, slasher, teen",,,,
final examination,2003.0,"crime fiction, thriller, horror, erotic thriller, slasher, teen",,,,
final fantasy vii: advent children,2005.0,"thriller, science fiction, japanese movies, computer animation, animation, anime, action",,,,
final flight of the osiris,2003.0,short film,,,,
final impact,1991.0,"action, martial arts film, adventure",,,,
final jeopardy,2001.0,drama,,,,
final justice,1996.0,"chinese movies, world cinema",,,,
final justice,1984.0,"crime fiction, thriller, indie, action/adventure, crime thriller, action",,,,
final offer,1985.0,documentary,,,,
final portrait,2018.0,,,,,
final reprisal,1988.0,"action, war film",,,,
final score,2007.0,documentary,,,,
final sentence,2006.0,"short film, crime fiction, historical fiction, drama",,,,
final shot: the hank gathers story,1992.0,"biography, television movie, docudrama, sports, drama, biopic [feature]",,,,
final solution,2004.0,documentary,,,,
final solution,2001.0,"action, drama",,,,
final stab,2001.0,"horror, slasher, teen",,,,
final storm,2010.0,"action, horror",,,,
final verdict,1991.0,drama,,,,
final voyage,1999.0,"action/adventure, crime fiction, action thrillers, action, thriller",,,,
final yamato,1983.0,"japanese movies, science fiction, anime, action, animation",,,,
finale,2009.0,horror,,,,
find a place to die,1968.0,"action/adventure, western, spaghetti western, romance film",,,,
"find a way, comrade",1981.0,"comedy film, war film",,,,
find makarov: operation kingfish,2011.0,,,,,
find me guilty,2006.0,"crime fiction, crime comedy, comedy-drama, docudrama, drama, comedy, courtroom comedy, gangster film, courtroom drama",13000000.0,,,
find the lady,1956.0,comedy,,,,
find the lady,1976.0,comedy,,,,
find the lady,1936.0,comedy film,,,,
finder's fee,2001.0,"thriller, drama, psychological thriller, suspense, indie",,,,
