Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
mischief,1985.0,"romantic comedy, sex comedy, period piece, coming of age, comedy, drama, romantic drama, romance film",,,,
misconduct,2016.0,,11000000.0,,,
misery,1990.0,"thriller, black comedy, psychological thriller, suspense, film adaptation",,,,
misguided missile,1958.0,"short film, family film, comedy film, animation",,,,
mishima: a life in four chapters,1985.0,"lgbt, biography, erotica, drama, biopic [feature], biographical film",,,,
mishki versus yudenich,1925.0,"silent film, black-and-white",,,,
misión extravagante,1954.0,black-and-white,,,,
misión lisboa,1965.0,spy,,,,
miska the magnate,1916.0,"comedy film, silent film",,,,
misleading lady,1932.0,"comedy, black-and-white",,,,
mismates,1926.0,"silent film, drama, indie",,,,
miss 420,1998.0,romance film,,,,
miss all-american beauty,1982.0,"parody, drama, television movie",,,,
miss annie rooney,1942.0,"romance film, drama",,,,
miss april,1963.0,family film,,,,
miss april,1958.0,comedy,,,,
miss arizona,1987.0,"romance film, drama",,,,
miss austen regrets,2008.0,"costume drama, biographical film, drama, period piece",,,,
miss bala,2011.0,"thriller, crime fiction, drama",15000000.0,,,
miss bonaparte,1942.0,"drama, historical drama",,,,
miss cast away and the island girls,2004.0,"parody, comedy, adventure",,,,
miss charity,1921.0,"romance film, silent film",,,,
miss conception,2008.0,"romantic comedy, romance film, comedy, indie",,,,
miss congeniality 2: armed & fabulous,2005.0,,,,,
miss congeniality 2: armed and fabulous,2005.0,"action/adventure, romantic comedy, action, comedy",60000000.0,,,
miss evers' boys,1997.0,"historical fiction, drama, medical fiction, docudrama, courtroom drama",,,,
miss fane's baby is stolen,1934.0,"comedy film, drama",,,,
miss fatty's seaside lovers,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
miss firecracker,1989.0,"domestic comedy, americana, comedy-drama, indie, comedy",,,,
miss gold digger,2007.0,romantic comedy,,,,
miss granny,2014.0,,,,,
miss granny,2015.0,,,,,
miss grant goes to the door,1940.0,short film,,,,
miss grant takes richmond,1949.0,"crime fiction, crime comedy, comedy, black-and-white, workplace comedy",,,,
miss hiv,2008.0,"culture & society, documentary",,,,
miss hokusai,2016.0,,,,,
miss hotel call girl: healing induction,2006.0,"japanese movies, erotica, pornographic movie",,,,
miss jerry,1894.0,"short film, silent film, indie, black-and-white",,,,
miss julie,1999.0,"romantic comedy, costume drama, period piece, drama, comedy, film adaptation, romantic drama, romance film",5500000.0,,,
miss julie,1951.0,"drama, black-and-white, world cinema",5500000.0,,,
miss kamala,1938.0,,,,,
miss kicki,2009.0,"fictional film, drama",,,,
miss london ltd.,1943.0,"musical, comedy film, war film",,,,
miss lovely,2012.0,drama,,,,
miss lulu bett,1921.0,silent film,,,,
miss malini,1947.0,satire,,,,
miss march,2009.0,"road movie, sex comedy, buddy film, comedy, teen",6000000.0,,,
miss mary,1986.0,drama,,,,
miss mend,1926.0,"silent film, drama, black-and-white",,,,
miss morison's ghosts,1981.0,"thriller, mystery, suspense",,,,
miss navajo,2007.0,"gender issues, culture & society, indie, documentary",,,,
miss nobody,1926.0,silent film,,,,
miss nobody,2010.0,"romantic comedy, crime fiction, indie, comedy film, black comedy, romance film",,,,
miss oliver a filé à l'anglaise,2008.0,,,,,
miss oyu,1951.0,"drama, japanese movies",,,,
miss pacific fleet,1935.0,"romance film, comedy film",,,,
miss peach: peachy sweetness huge breasts,2005.0,"japanese movies, erotica, pornographic movie",,,,
miss peregrine's home for peculiar children,2016.0,,,87242834.0,209239612.0,296482446.0
miss peregrineâs home for peculiar children,2016.0,,110000000.0,,,
miss pettigrew lives for a day,2008.0,"romantic comedy, period piece, comedy",,,,
miss pilgrim's progress,1950.0,comedy,,,,
miss priyambada,1967.0,"romance film, comedy film",,,,
miss representation,2011.0,"indie, documentary",,,,
miss robin crusoe,1954.0,"comedy film, adventure",,,,
miss robin hood,1952.0,"fantasy, comedy",,,,
miss rose white,1992.0,"period piece, family drama, drama",,,,
miss sadie thompson,1953.0,"musical, drama",,,,
miss sloane,2016.0,,18000000.0,,,
miss spider's sunny patch kids,2003.0,"computer animation, ""childrens"", family-oriented adventure, ""childrens/family""",,,,
miss stone,1958.0,"action, adventure, historical drama",,,,
miss susie slagle's,1946.0,"drama, comedy-drama",,,,
miss suwanna of siam,1923.0,"silent film, indie, black-and-white",,,,
miss sweden,2004.0,drama,,,,
miss tatlock's millions,1948.0,"romance film, screwball comedy, comedy",,,,
miss tulip stays the night,1955.0,"crime fiction, comedy film",,,,
miss tutti frutti,1921.0,silent film,,,,
miss you already,2015.0,,,,,
miss you like crazy,2010.0,"romantic drama, romance film, drama, filipino movies, world cinema",,,,
missamma,1955.0,"family film, drama, comedy",,,,
missile,2009.0,"war film, documentary",,,,
missile to the moon,1958.0,"science fiction, remake, adventure, black-and-white",,,,
missile x – geheimauftrag neutronenbombe,1978.0,"thriller, adventure",,,,
missing,1982.0,"thriller, mystery, history, drama, political thriller",,,,
missing allen,2001.0,documentary,,,,
missing angel,2004.0,short film,,,,
missing in action,1984.0,"action/adventure, thriller, action, war film",,,,
missing in action 2: the beginning,1985.0,"action, adventure, escape film",,,,
missing in america,2005.0,"drama, war film",,,,
missing link,1999.0,"adventure, world cinema, ""childrens/family"", childhood drama, comedy, family-oriented adventure",,,,
missing lynx,2008.0,"family film, comedy, animation",,,,
missing pieces,2012.0,drama,,,,
missing without leave,1964.0,"drama, film noir, crime drama",,,,
missing you...,2008.0,"romance film, drama",,,,
mission 90 days,2007.0,"thriller, docudrama, political thriller",,,,
mission accomplished,1943.0,"short film, propaganda film",,,,
mission in tangier,1949.0,drama,,,,
mission istanbul,2008.0,"action/adventure, musical, action, bollywood, world cinema",,,,
mission kashmir,2000.0,"adventure, world cinema, action/adventure, musical, drama, war film, bollywood",,,,
mission milano,2016.0,,,,,
mission spéciale à caracas,1965.0,spy,,,,
mission stardust,1967.0,"science fiction, adventure",,,,
mission to moscow,1943.0,"drama, biopic [feature], propaganda film, black-and-white, war film",,,,
mission: impossible,1996.0,"thriller, action/adventure, action, spy",80000000.0,,,
mission: impossible - fallout,2018.0,,,,,
mission: impossible - ghost protocol,2011.0,,,,,
mission: impossible - rogue nation,2015.0,,,,,
mission: impossible 0 dead reckoning part one,2023.0,,,,,
mission: impossible 0 fallout,2018.0,,,,,
mission: impossible 0 ghost protocol,2011.0,,,,,
mission: impossible 0 rogue nation,2015.0,,,,,
mission: impossible 2,2000.0,,120000000.0,,,
mission: impossible ii,2000.0,"thriller, action thrillers, action/adventure, glamorized spy film, action, spy",,,,
mission: impossible vs. the mob,1968.0,"action, adventure",,,,
mission: impossible – ghost protocol,2011.0,"thriller, action thrillers, adventure, action/adventure, glamorized spy film, action, spy",,,,
mission: impossibleâfallout,2018.0,,178000000.0,,,
mission: impossibleâghost protocol,2011.0,,145000000.0,,,
mission: impossibleârogue nation,2015.0,,150000000.0,,,
missionary man,2007.0,"action/adventure, thriller, action thrillers, action",,,,
missione mortale molo 83,1965.0,"action, adventure, spy",,,,
mississippi,1935.0,"romantic comedy, musical, comedy, black-and-white, musical comedy",,,,
mississippi burning,1988.0,"crime fiction, detective fiction, detective, mystery, drama, political thriller, political drama",,,,
mississippi cold case,2007.0,documentary,,,,
mississippi damned,2009.0,"lgbt, family drama, drama, melodrama",,,,
mississippi grind,2015.0,,,,,
mississippi hare,1949.0,comedy,,,,
mississippi masala,1991.0,"indie, family drama, comedy-drama, drama, comedy, romantic drama, romance film",,,,
mississippi mermaid,1969.0,"thriller, crime fiction, world cinema, drama, crime thriller, romantic drama, romance film",1600000.0,,,
mist in the valley,1923.0,"crime fiction, silent film, drama",,,,
mist: the tale of a sheepdog puppy,2006.0,"family film, family drama, drama, ""childrens/family""",,,,
mister 880,1950.0,"crime comedy, comedy-drama, comedy",,,,
mister buddwing,1966.0,"mystery, drama, black-and-white",,,,
mister bug goes to town,1941.0,"musical, fantasy, animation",,,,
mister cory,1957.0,drama,,,,
mister drake's duck,1951.0,"political satire, science fiction, satire, comedy",,,,
mister foe,2007.0,"thriller, romantic comedy, indie, comedy-drama, mystery, coming of age, film adaptation, drama, black comedy, romance film",,,,
mister frost,1990.0,"thriller, crime fiction, drama, indie, comedy",,,,
mister johnson,1990.0,drama,,,,
mister k,2012.0,"thriller, comedy film",,,,
mister lonely,2006.0,"indie, comedy-drama, experimental film, drama, comedy, black comedy, avant-garde",,,,
mister moses,1965.0,"drama, adventure",,,,
mister mugg,1933.0,"short film, comedy, black-and-white",,,,
mister pellam,1993.0,"comedy film, family film",,,,
mister roberts,1955.0,"family film, comedy, war film",,,,
mister roberts,1984.0,drama,,,,
mister scarface,1976.0,"crime fiction, thriller, world cinema, action thrillers, action/adventure, drama, action",,,,
mister scoutmaster,1953.0,comedy film,,,,
mister smile,1999.0,"short film, animation",,,,
mister ten per cent,1967.0,comedy,,,,
mistress,1992.0,"drama, comedy",,,,
mistress,1987.0,,,,,
mistress america,2015.0,,,,,
mistress nell,1915.0,silent film,,,,
mistress pamela,1974.0,drama,,,,
mistrial,1996.0,"thriller, action, drama, psychological thriller, television movie",,,,
misty,1961.0,"family film, drama, adventure",,,,
misty island rescue,2010.0,"family film, adventure, animation",,,,
misunderstood,1984.0,drama,,,,
misunderstood,1966.0,drama,,,,
misère au borinage,1933.0,"short film, documentary",,,,
mit jayenge mitane wale,1977.0,,,,,
mit oswald in der oper,1956.0,action,,,,
mitahat la'af,1982.0,"crime fiction, drama",,,,
mitasareta seikatsu,1962.0,japanese movies,,,,
mitchell,1975.0,"crime fiction, action",,,,
mithayi mane,2005.0,drama,,,,
mithunam,1993.0,"musical, drama, comedy, bollywood",,,,
mithunam,2012.0,"family film, drama",,,,
mithya,2008.0,"musical, drama, bollywood, world cinema",,,,
mitini,2002.0,,,,,
"mitr, my friend",2002.0,"bollywood, musical, drama, art film, world cinema",,,,
mitrudu,2009.0,drama,,,,
mitsou,1956.0,comedy,,,,
mitta miraasu,2001.0,drama,,,,
mittal v/s mittal,2010.0,drama,,,,
mitti,2010.0,"romantic drama, romance film, drama, world cinema",,,,
mivtsa yonatan,1977.0,"thriller, world cinema, action/adventure, drama, war film, action",,,,
mivtza savta,1999.0,"comedy, world cinema",,,,
mix me a person,1962.0,"crime fiction, mystery, melodrama, drama",,,,
mixed and fixed,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
mixed blessings,1995.0,"romantic drama, romance film, film adaptation, drama, television movie",,,,
mixed blood,1985.0,"crime fiction, black comedy, action, drama, action/adventure",,,,
mixed company,1974.0,"sports, drama, indie, comedy",,,,
mixed doubles,2006.0,"world cinema, musical, drama, romantic drama, romance film, bollywood",,,,
mixed flats,1915.0,"short film, silent film, indie, black-and-white, comedy",,,,
mixed kebab,2012.0,"lgbt, drama",,,,
mixed magic,1936.0,"short film, comedy of errors, comedy, black-and-white, slapstick",,,,
mixed nuts,1922.0,"short film, silent film, indie, black-and-white",,,,
mixed nuts,1994.0,"black comedy, screwball comedy, comedy",,,,
mixing nia,1998.0,"black comedy, comedy-drama, comedy",,,,
mixtaped,2008.0,documentary,,,,
miyori no mori,2007.0,"anime, japanese movies",,,,
mizhi randilum,2003.0,"drama, comedy",,,,
mizhikal sakshi,2008.0,drama,,,,
mla mani: patham classum gusthiyum,2012.0,,,,,
mla movie,2012.0,,,,,
mn,1954.0,filipino movies,,,,
mo,2010.0,"biographical film, drama",,,,
mo hozue wa tsukanai,1979.0,"japanese movies, drama",,,,
mo' better blues,1990.0,"indie, musical, drama, comedy, romantic drama, romance film",10000000.0,,,
mo' money,1992.0,"thriller, crime fiction, crime comedy, action/adventure, comedy, action",,,,
moamba,1970.0,drama,,,,
"moan and groan, inc.",1929.0,"short film, comedy, black-and-white",,,,
moartea domnului lazarescu,2006.0,,425000.0,,,
mob queen,1998.0,"crime comedy, comedy",,,,
mob sister,2008.0,chinese movies,,,,
mob story,1990.0,"gangster film, action/adventure, comedy, crime comedy, action, domestic comedy",,,,
mobile suit gundam 00 the movie: awakening of the trailblazer,2010.0,"action, drama, animation",,,,
mobile suit gundam f91,1991.0,"science fiction, anime, japanese movies",,,,
mobile suit gundam seed freedom,2024.0,,,,,
mobile suit gundam seed: the movie,2005.0,"science fiction, action, horror, adventure, animation",,,,
mobile suit gundam: char's counterattack,1988.0,"science fiction, japanese movies, adventure, world cinema, animation, action/adventure, anime, action",,,,
mobile suit gundam: hathaway,2021.0,,,,,
"mobs, inc.",1956.0,"crime fiction, thriller, adventure",,,,
mobsters,1991.0,"crime fiction, gangster film, indie, crime drama, period piece, drama, biographical film, action",,,,
mobsters and mormons,2005.0,"gangster film, comedy, indie",,,,
"mobutu, king of zaire",1999.0,documentary,,,,
moby dick,2010.0,"thriller, horror, adventure, action/adventure, drama, film adaptation, action",4500000.0,,,
moby dick,1978.0,"costume drama, drama, film adaptation",4500000.0,,,
moby dick,1956.0,"drama, adventure",4500000.0,,,
moby dick,1930.0,"adventure, black-and-white",4500000.0,,,
moby dick,1971.0,short film,4500000.0,,,
moby presents: alien sex party,2003.0,"musical, indie, comedy",,,,
mockery,1927.0,drama,,,,
mockingbird don't sing,2001.0,"biographical film, biography, drama, indie, childhood drama",,,,
mockingbird lane,2012.0,"comedy film, fantasy",,,,
mod,2011.0,"thriller, romance film, drama",,,,
modadha mareyalli,1991.0,action,,,,
modalasala,2010.0,"comedy film, romance film",,,,
modati cinema,2005.0,drama,,,,
model behavior,2000.0,comedy,,,,
model behaviour,1984.0,"indie, comedy",,,,
model for murder,1959.0,crime fiction,,,,
model shop,1969.0,"romance film, drama",,,,
modell bianka,1951.0,comedy film,,,,
"modena, città dell'emilia rossa",1950.0,documentary,,,,
modern boy,2008.0,"thriller, drama, period piece, coming of age, world cinema",,,,
modern female ninja: flesh hell,1968.0,"japanese movies, pinku eiga",,,,
modern girls,1986.0,"romantic comedy, romance film, indie, comedy",,,,
modern life,2000.0,drama,,,,
modern love,2006.0,"thriller, mystery, world cinema",,,,
modern people,1952.0,"japanese movies, drama",,,,
modern problems,1981.0,"screwball comedy, fantasy comedy, comedy",8000000.0,,,
modern romance,1981.0,"romantic comedy, romance film, comedy",,,,
modern times,1936.0,"silent film, satire, drama, comedy, family film",1500000.0,,,
modern vampires,1999.0,"thriller, action/adventure, action, horror",,,,
modern virgin,1954.0,"comedy film, drama",,,,
moderne landhaaien,1926.0,"silent film, comedy film",,,,
modesta,1956.0,"short film, feminist film, drama",,,,
modesty blaise,1982.0,"crime fiction, action, drama, comedy",,,,
modesty blaise,1966.0,"parody, action/adventure, action, comedy, spy",,,,
modhi vilayadu,2008.0,,,,,
modiga mindre män,1965.0,"family film, ""childrens""",,,,
modigliani,2004.0,"biography, indie, period piece, drama, romantic drama, romance film, biographical film",,,,
modus operandi,2009.0,"thriller, exploitation, action, action/adventure",,,,
moe and the big exit,2007.0,"short film, musical, ""childrens"", animation",,,,
moe no suzaku,1997.0,"japanese movies, drama",,,,
moe.: live at the fillmore,2006.0,concert film,,,,
mogacho anvddo,1950.0,"romance film, drama",,,,
mogambo,1953.0,"romance film, drama, adventure",,,,
moggina manasu,2008.0,,,,,
mogok,1957.0,,,,,
mogudu kaavali,1980.0,"comedy film, family film",,,,
mogudu pellam o dongodu,2005.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film",,,,
mohabat ka paigham,1989.0,"family film, drama",,,,
mohabbat,1985.0,romance film,,,,
mohabbat,1997.0,"drama, world cinema",,,,
mohabbat ki kasam,1986.0,"action, drama",,,,
mohabbat zindagi hai,1975.0,"musical, romance film",,,,
mohabbat zindagi hai,1966.0,"romance film, drama, comedy",,,,
mohabbataan sachiyaan,2007.0,"musical, romance film",,,,
mohabbatein,2000.0,"romance film, musical, drama, musical drama",,,,
mohabbath,2011.0,"romance film, musical",,,,
mohalla assi,2011.0,,,,,
"mohammad, messenger of god",1976.0,"world cinema, costume drama, epic, period piece, drama, war film, action, political drama",,,,
mohan,1947.0,,,,,
mohan joshi hazir ho!,1984.0,art film,,,,
mohandas,2009.0,"drama, world cinema",,,,
mohawk,1956.0,"action/adventure, western, indian western",,,,
mohawk girls,2005.0,documentary,,,,
mohenjo daro,2016.0,,,,,
mohitham,2008.0,,,,,
mohou0han,2002.0,,,,,
mohra,1994.0,"world cinema, bollywood",,,,
mohre,1987.0,bollywood,,,,
moi et les hommes de 40 ans,1965.0,"romantic comedy, comedy",,,,
"moi, un noir",1958.0,drama,,,,
mojados: through the night,2004.0,"political cinema, culture & society, biography, social issues, documentary",,,,
mojave,2016.0,,,,,
mojave magic: a turtle's eye view of spaceshipone,2005.0,"indie, documentary",,,,
mojave moon,1996.0,"romantic comedy, adventure, comedy thriller, action/adventure, comedy, romance film, indie",,,,
mojave phone booth,2006.0,"drama, indie",,,,
mojin: the lost legend,2015.0,,,1243810.0,258124638.0,259368448.0
mojin: the worm valley,2018.0,,,,,
moksha,2001.0,"thriller, drama",,,,
moksha,2010.0,horror,,,,
"molchi, grust... molchi",1918.0,silent film,,,,
mole men vs. the son of hercules,1961.0,"action/adventure, adventure, short film, drama, fantasy, action",,,,
mole's christmas,1994.0,animation,,,,
molester's bus 2: heat of the over thirty,2002.0,japanese movies,,,,
molester's train housewife: madam is a pervert,1994.0,japanese movies,,,,
molester's train: get on from the back!,1989.0,"mystery, japanese movies",,,,
molester's train: melody of wriggling fingers,2008.0,japanese movies,,,,
molester's train: nasty behavior,1993.0,japanese movies,,,,
molester's train: sensitive fingers,2007.0,"japanese movies, erotica, pornographic movie",,,,
moliã¨re,2007.0,,21600000.0,,,
molière,1978.0,"biography, drama",,,,
molière,2007.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film",,,,
moll flanders,1996.0,"romance film, drama",,,,
moll flanders,1975.0,drama,,,,
molla barir bou,2005.0,"family film, drama",,,,
mollenard,1938.0,"family drama, drama, marriage drama",,,,
molly,1999.0,"romantic comedy, drama, comedy-drama",21000000.0,,,
molly & gina,1994.0,"thriller, drama",,,,
molly & mobarak,2003.0,"culture & society, biography, interpersonal relationships, social issues, documentary",,,,
molly and lawless john,1972.0,"action/adventure, romance film, western",,,,
molly and me,1945.0,"comedy, black-and-white",,,,
molly aunty rocks!,2012.0,,,,,
molly o,1921.0,silent film,,,,
molly's game,2017.0,,,28800000.0,30503271.0,59303271.0
molly's pilgrim,1985.0,"short film, ""childrens/family"", indie, childhood drama",,,,
molly: an american girl on the home front,2006.0,"television movie, ""childrens/family"", family drama, period piece, drama, family film",,,,
mollyâs game,2017.0,,30000000.0,,,
moloch,1999.0,"japanese movies, world cinema, period piece, drama, war film, romantic drama, biographical film, romance film",,,,
molokai: the story of father damien,1999.0,"biographical film, drama",,,,
molotov alva,2008.0,"short film, documentary, animation",,,,
molson canadian rocks for toronto,2003.0,"music, concert film, documentary",,,,
mom and dad,1945.0,"exploitation, melodrama, cult, drama, roadshow/carny, documentary, sexploitation",,,,
mom and dad save the world,1992.0,"romantic comedy, science fiction, adventure, doomsday film, comedy, black comedy, family film",,,,
mom at sixteen,2005.0,"family drama, drama, television movie",,,,
mom ki gudiya,1972.0,"crime fiction, romance film, drama",,,,
mom's got a date with a vampire,2000.0,"family film, fantasy, comedy, ""childrens/family""",,,,
mom's on strike,2002.0,comedy,,,,
moment by moment,1978.0,"romantic drama, romance film, melodrama, drama",,,,
moment by moment: the healing journey of molly hale,2005.0,documentary,,,,
moment of truth: cradle of conspiracy,1994.0,drama,,,,
moment to moment,1965.0,"thriller, drama",,,,
moments,1974.0,drama,,,,
moments of love,2006.0,"romantic drama, romance film, drama, filipino movies, world cinema",,,,
momentum,1992.0,"short film, documentary",,,,
momentum,2003.0,"thriller, science fiction, television movie, action/adventure, crime thriller, action",,,,
momma don't allow,1955.0,"short film, documentary",,,,
mommie dearest,1981.0,"biography, childhood drama, docudrama, drama, biopic [feature], biographical film",5000000.0,,,
mommo the bogeyman,2009.0,drama,,,,
mommy,1995.0,thriller,4900000.0,,,
mommy 2: mommy's day,1997.0,"thriller, crime thriller, horror",,,,
mommy mommy,2007.0,documentary,,,,
"mommy, i'm scared!",2004.0,comedy film,,,,
momo,1986.0,"fantasy, animation",,,,
momotaro's divine sea warriors,1945.0,"japanese movies, animation",,,,
momotaro's sea eagles,1943.0,"short film, anime, japanese movies",,,,
moms' night out,2014.0,,,,,
momsâ night out,2014.0,,5000000.0,,,
mon amour: shesher kobita revisited,2008.0,"musical, drama, bollywood, world cinema",,,,
mon beau-frère a tué ma sœur,1986.0,"thriller, comedy",,,,
mon bole priya priya,2011.0,romance film,,,,
mon coeur t'appelle,1934.0,musical,,,,
mon fils à moi,2006.0,drama,,,,
mon homme,1996.0,"erotic drama, comedy-drama",,,,
mon jaai,2008.0,drama,,,,
mon jekane hridoy sekane,2009.0,"romance film, drama",,,,
mon mane na,2008.0,"romance film, action, drama, comedy",,,,
mon mane na,1992.0,romance film,,,,
mon meilleur ami,2006.0,"comedy, world cinema",,,,
mon oncle,1958.0,"comedy, world cinema",,,,
mon oncle antoine,1971.0,"world cinema, family drama, comedy-drama, drama, comedy, coming of age",,,,
