Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
the bigger the better,1984.0,"gay pornography, pornographic movie",,,,
the biggest bundle of them all,1968.0,"crime fiction, caper story, comedy, ensemble film",,,,
the biggest fan,2002.0,drama,,,,
the bike,2008.0,short film,,,,
the bikeriders,2024.0,,,,,
the bikini carwash company,1992.0,"sex comedy, comedy, indie",,,,
the bill collector,2011.0,"comedy film, drama",,,,
the billion dollar bubble,1978.0,drama,,,,
the billion dollar hobo,1977.0,"family film, melodrama, drama, comedy, slapstick",,,,
the billionaire,2011.0,"biographical film, drama",,,,
the bingo long traveling all-stars & motor kings,1976.0,"sports, comedy",,,,
the birch tree,1967.0,drama,,,,
the bird of happiness,1993.0,drama,,,,
the bird people in china,1998.0,"japanese movies, art film, world cinema, road movie, comedy-drama, fantasy, comedy, drama, fantasy comedy, adventure",,,,
the birdcage,1996.0,"lgbt, comedy",,,,
the birds,1963.0,"thriller, natural horror films, horror, suspense, doomsday film",,,,
the birds and the bees,1956.0,"romantic comedy, crime fiction, screwball comedy, musical, drama, comedy, romantic drama, romance film",,,,
the birds ii: land's end,1994.0,"natural horror films, horror",,,,
the birth of a nation,1915.0,"silent film, indie, costume drama, epic, black-and-white, drama, war film",10000000.0,,,
the birth of a race,1918.0,"silent film, drama, indie, black-and-white",,,,
the birth of japan,1959.0,"japanese movies, adventure",,,,
the birth of kitaro: mystery of gegege,2023.0,,,,,
the birth of korea,2024.0,,,,,
the birth of white australia,1928.0,silent film,,,,
the birthday dragon,1992.0,"family film, animation",,,,
the birthday party,1968.0,comedy,,,,
the biscuit eater,1972.0,"family film, family drama, drama",,,,
the bishop's wife,1947.0,"romantic comedy, heavenly comedy, christmas movie, fantasy, comedy, romance film, romantic fantasy",,,,
the bitch,1979.0,"erotica, drama, comedy, film adaptation, romantic drama, romance film",,,,
the bite,1966.0,"japanese movies, erotica, world cinema, drama, pornographic movie, romantic drama, romance film",,,,
the bitter dawn,1988.0,"short film, drama",,,,
the bitter pill,2013.0,"thriller, crime fiction, drama, psychological thriller",,,,
the bitter tea of general yen,1933.0,"pre-code, black-and-white, drama, war film, romantic drama, romance film",,,,
the bitter tears of petra von kant,1972.0,"lgbt, drama, art film, world cinema",,,,
the bituminous coal queens of pennsylvania,2005.0,"culture & society, biography, documentary",,,,
the black abbot,1963.0,"crime fiction, mystery, black-and-white, crime thriller",,,,
the black and white menstrual show,2007.0,,,,,
the black balloon,2008.0,"drama, family drama, coming of age, indie, world cinema",,,,
the black bird,1975.0,comedy,,,,
the black bomber,1992.0,drama,,,,
the black book,1929.0,"silent film, drama, black-and-white",,,,
the black box,2005.0,"thriller, mystery",,,,
the black box,1915.0,"silent film, drama, indie, black-and-white",,,,
the black camel,1931.0,"thriller, mystery, drama, black-and-white, film adaptation",,,,
the black candle,2008.0,"culture & society, indie, documentary",,,,
the black cannon incident,1985.0,"black comedy, drama, comedy, world cinema, chinese movies",,,,
the black castle,1952.0,"thriller, horror, gothic film, mystery, period piece, drama, crime thriller, action, costume horror",,,,
the black cat,1941.0,"thriller, mystery, horror, comedy, black-and-white",,,,
the black cat,2006.0,"horror, psychological thriller, television movie",,,,
the black cat,1981.0,"horror, world cinema",,,,
the black cat,1934.0,"horror, black-and-white",,,,
the black cauldron,1985.0,"fantasy adventure, adventure, ""childrens/family"", costume drama, animation, fantasy, sword and sorcery, family film, action, sword and sorcery films",,,,
the black cobra,1987.0,"action/adventure, thriller, action",,,,
the black cobra,1963.0,"action thrillers, action, black-and-white",,,,
the black corsair,1976.0,"action, adventure",,,,
the black cowboyas,2004.0,short film,,,,
the black forest girl,1950.0,"romance film, drama",,,,
the black gestapo,1975.0,"thriller, drama, blaxploitation, crime",,,,
the black ghost bandit,1915.0,"short film, silent film, western, indie, black-and-white",,,,
the black godfather,1974.0,"crime fiction, thriller, gangster film, action/adventure, blaxploitation, drama, action",,,,
the black hand gang,1930.0,comedy film,,,,
the black hole,1979.0,"science fiction, action, adventure, family film",20000000.0,,,
the black horse bandit,1919.0,"short film, silent film, western, black-and-white, indie",,,,
the black horses,1951.0,drama,,,,
the black knight,1954.0,"costume drama, action, adventure",,,,
the black lapp,2003.0,"crime fiction, drama, romance film, horror, comedy",,,,
the black marble,1980.0,"crime fiction, romance film, drama, indie, comedy film",,,,
the black ninja,2003.0,"thriller, action thrillers, gangster film, action/adventure, martial arts film, comedy, action",,,,
the black orchid,1958.0,"romantic drama, romance film, drama",,,,
the black panther,1977.0,"crime fiction, thriller",,,,
the black phone,2022.0,,,,,
the black pimpernel,2007.0,"drama, world cinema, biopic [feature]",,,,
the black pirate,1926.0,"swashbuckler films, silent film, indie, action/adventure, drama, action",,,,
the black pirates,1954.0,adventure,,,,
the black power mix tape: 1967-1975,2011.0,,,,,
the black rainbow,1916.0,silent film,,,,
the black raven,1943.0,"mystery, action, adventure, black-and-white",,,,
the black rider,1954.0,"crime fiction, thriller",,,,
the black road,2005.0,documentary,,,,
the black room,1935.0,"crime fiction, horror, black-and-white",,,,
the black rose,1950.0,"action/adventure, costume drama, action, adventure",,,,
the black scorpion,1957.0,"science fiction, b-movie, stop motion, creature film, monster, horror",,,,
the black secret,1919.0,"silent film, adventure, black-and-white",,,,
the black sheep of whitehall,1942.0,"black-and-white, comedy, war film, action, slapstick, spy",,,,
the black shield of falworth,1954.0,"costume drama, period piece, costume adventure, adventure",,,,
the black six,1974.0,"action, outlaw biker film, biker film, blaxploitation",,,,
the black sleep,1956.0,"horror, creature film",,,,
the black stallion,1979.0,"adventure, family drama, sports, drama, film adaptation, family film",2700000.0,,,
the black stallion returns,1983.0,"adventure, ""childrens/family"", animal picture, drama, film adaptation, coming of age, family film, family-oriented adventure",,,,
the black swan,1942.0,"action/adventure, swashbuckler films, costume adventure, action, adventure",,,,
the black tavern,1972.0,"wuxia, action, chinese movies",,,,
the black tent,1956.0,"adventure, action/adventure, drama, war film, romantic drama, romance film",,,,
the black torment,1964.0,horror,,,,
the black tulip,1937.0,"historical fiction, drama",,,,
the black tulip,1921.0,"silent film, adventure",,,,
the black velvet gown,1991.0,"period piece, television movie, drama, film adaptation",,,,
the black viper,1908.0,silent film,,,,
the black watch,1929.0,"action, drama, adventure, black-and-white, war film",,,,
the black waters of echo's pond,2010.0,"thriller, horror, supernatural, psychological thriller, fantasy, suspense",,,,
the black whale,1934.0,drama,,,,
the black widow,1977.0,drama,,,,
the black widow,1947.0,"action, adventure, black-and-white, spy",,,,
the black widow,1951.0,crime fiction,,,,
the black windmill,1974.0,"thriller, psychological thriller, spy",,,,
the blackbird,1926.0,"silent film, drama, black-and-white",,,,
the blackening,2023.0,,,,,
the blackguard,1925.0,drama,,,,
the blackout,1997.0,"thriller, mystery, suspense",,,,
the blacks,2009.0,"crime fiction, action/adventure, drama, world cinema, war film",,,,
the blacksmith,1922.0,"silent film, indie, black-and-white, short film, comedy, slapstick",,,,
the blackwater lightship,2004.0,drama,,,,
the blair bitch project,1999.0,"parody, short film, comedy film",,,,
the blair witch project,1999.0,"horror, indie, supernatural, cult, mystery, archives and records, point of view shot, documentary",600000.0,,,
the blank generation,1976.0,"punk rock, indie, black-and-white, drama, romantic drama, romance film, documentary",,,,
the blarney stone,1933.0,"drama, comedy",,,,
the bleeding,2009.0,"crime fiction, thriller, horror, action thrillers, action/adventure, action",,,,
the bleeding house,2011.0,"thriller, horror",,,,
the blessed ones,1986.0,drama,,,,
the blind,2023.0,,,,,
the blind goddess,1926.0,"silent film, drama, indie, black-and-white",,,,
the blind princess and the poet,1911.0,"short film, silent film, drama, black-and-white",,,,
the blind sunflowers,2008.0,"thriller, period piece, historical fiction, drama, world cinema",,,,
the blind swordsman: zatoichi,2003.0,,,,,
the blindflyers,2004.0,"""childrens""",,,,
the bling ring,2013.0,,,,,
the bliss of mrs. blossom,1968.0,"romantic comedy, romance film, comedy",,,,
the blizzard,1921.0,"short film, silent film, indie, black-and-white",,,,
the blizzard,1964.0,"romance film, drama",,,,
the blob,1958.0,"science fiction, horror, indie, cold war, cult, monster",,,,
the blob,1988.0,"science fiction, horror, teen",,,,
the block,2009.0,mockumentary,,,,
the blocked trail,1943.0,"action/adventure, western, action",,,,
the blockhouse,1974.0,"melodrama, drama, war film",,,,
the blonde captive,1931.0,"thriller, action, adventure",,,,
the blonde connection,1969.0,"thriller, crime thriller, detective fiction, detective, mystery",,,,
the blonde from singapore,1941.0,adventure,,,,
the blonde nightingale,1930.0,musical,,,,
the blonde with bare breasts,2010.0,drama,,,,
the blood of a poet,1930.0,"experimental film, surrealism, avant-garde",,,,
the blood of fu manchu,1968.0,"crime fiction, thriller, science fiction, horror, adventure, master criminal films, crime thriller",,,,
the blood of heroes,1989.0,"sports, science fiction, apocalyptic and post-apocalyptic fiction, world cinema",7700000.0,,,
the blood of hussain,1980.0,drama,,,,
the blood of jesus,1941.0,"christian film, race movie, black-and-white",,,,
the blood of my brother: a story of death in iraq,2006.0,,120000.0,,,
the blood of others,1984.0,"romance film, drama, historical drama, war film",,,,
the blood of yingzhou district,2006.0,"lgbt, culture & society, biography, world cinema, illnesses & disabilities, short film, social issues, documentary",,,,
the blood oranges,1997.0,"erotic drama, period piece, marriage drama, drama, film adaptation, romantic drama, romance film",,,,
the blood red tape of charity,1913.0,"short film, silent film, drama, black-and-white",,,,
the blood ship,1927.0,drama,,,,
the blood spattered bride,1974.0,"horror, world cinema",,,,
the blood stained route map,2002.0,drama,,,,
the bloody brood,1959.0,"crime fiction, thriller, detective fiction, detective, crime drama, mystery, drama, crime thriller, juvenile delinquency film",,,,
the bloody exorcism of coffin joe,1974.0,horror,,,,
the bloody fists,2004.0,"japanese movies, world cinema, action/adventure, martial arts film, action, chinese movies",,,,
the bloody hands of the law,1973.0,crime fiction,,,,
the blossoming of maximo oliveros,2005.0,"lgbt, drama, comedy, world cinema, filipino movies",,,,
the blot,1921.0,"silent film, melodrama, drama, black-and-white",,,,
the blot on the shield,1915.0,"short film, silent film, indie, black-and-white",,,,
the blow out,1936.0,"family film, comedy, black-and-white",,,,
the blue and gold,1955.0,drama,,,,
the blue angel,1930.0,"drama, musical, pre-code, black-and-white",,,,
the blue angel,1959.0,drama,,,,
the blue beads from greece,1967.0,"comedy film, musical",,,,
the blue bird,1910.0,"short film, drama, fantasy",1200000.0,,,
the blue bird,1940.0,"family film, fantasy, adventure, comedy",1200000.0,,,
the blue bird,1918.0,"drama, silent film, fantasy, indie, black-and-white",1200000.0,,,
the blue bird,1976.0,"drama, ""childrens"", fantasy",1200000.0,,,
the blue bird,1970.0,animation,1200000.0,,,
the blue butterfly,2004.0,"biography, family film, family drama, drama, adventure",10400000.0,,,
the blue dahlia,1946.0,"thriller, crime fiction, black-and-white, mystery, drama, crime thriller, film noir",,,,
the blue danube,1932.0,romance film,,,,
the blue danube,1928.0,romance film,,,,
the blue diner,2000.0,"romantic drama, romance film, drama, comedy, indie",,,,
the blue eagle,1926.0,"silent film, action, black-and-white",,,,
the blue fox,1921.0,"silent film, adventure, black-and-white",,,,
the blue gardenia,1953.0,"crime fiction, thriller, crime drama, black-and-white, drama, crime thriller, film noir",,,,
the blue generation,2009.0,music,,,,
the blue hour,2007.0,"drama, indie",,,,
the blue iguana,1988.0,"thriller, crime fiction, action/adventure, comedy, crime thriller, action",,,,
the blue kite,1993.0,"family drama, drama, political drama, world cinema, chinese movies",,,,
the blue lagoon,1980.0,"coming of age, adventure, drama, romantic drama, romance film, teen",4500000.0,,,
the blue lagoon,1949.0,"drama, romance film, coming of age, adventure",4500000.0,,,
the blue lagoon,1923.0,silent film,4500000.0,,,
the blue lamp,1950.0,"crime fiction, thriller, crime thriller",,,,
the blue light,1932.0,"drama, fantasy, world cinema, black-and-white",,,,
the blue man,1985.0,horror,,,,
the blue mansion,2009.0,comedy,,,,
the blue max,1966.0,"drama, war film",,,,
the blue mountains mystery,1921.0,silent film,,,,
the blue one,1993.0,drama,,,,
the blue parrot,1953.0,"thriller, crime fiction, detective fiction, detective, mystery, drama, crime thriller, romance film",,,,
the blue pearl,1951.0,japanese movies,,,,
the blue room,2014.0,,,,,
the blue squadron,1934.0,drama,,,,
the blue star hotel,1941.0,comedy,,,,
the blue umbrella,2007.0,"art film, world cinema, musical, drama, family film, bollywood",,,,
the blue veil,1951.0,drama,,,,
the blue yonder,1985.0,"science fiction, adventure",,,,
the blueberry hunt,2011.0,thriller,,,,
the bluejackets,1922.0,silent film,,,,
the blues brothers,1980.0,"action/adventure, buddy film, absurdism, screwball comedy, action comedy, cult, musical, adventure comedy, comedy, action",27000000.0,,,
the bluffers,1915.0,"short film, silent film, indie, black-and-white",,,,
the blur of insanity,1999.0,black comedy,,,,
the boat,1921.0,"short film, silent film, indie, black-and-white",,,,
the boat is full,1981.0,"drama, world cinema, war film",,,,
the boatniks,1970.0,"crime fiction, drama, comedy, romance film, family film, slapstick",,,,
the bob's burgers movie,2022.0,,,,,
the bobo,1967.0,"romantic comedy, screwball comedy, comedy",,,,
the bodin's in the land of smile,2021.0,,,,,
the body,1970.0,documentary,,,,
the body,2001.0,"thriller, indie, film adaptation, mystery, drama, political thriller, political drama",,,,
the body in the library,1984.0,"crime fiction, mystery, drama",,,,
the body in the trunk,1914.0,"short film, silent film, drama, indie, black-and-white",,,,
the body said no!,1950.0,comedy film,,,,
the body snatcher,1946.0,"thriller, gothic film, horror, psychological thriller, black-and-white",,,,
the body stealers,1969.0,"mystery, science fiction, horror",,,,
the bodybuilder and i,2007.0,documentary,,,,
the bodyguard,2004.0,"crime fiction, thriller, world cinema, action/adventure, martial arts film, comedy, action",25000000.0,,,
the bodyguard,1992.0,"thriller, crime fiction, musical, drama, suspense, romantic drama, crime thriller, romance film",25000000.0,,,
the bodyguard,1944.0,"short film, family film, comedy, animated cartoon",25000000.0,,,
the bodyguard 2,2007.0,"world cinema, absurdism, action/adventure, martial arts film, comedy, action",,,,
the bofors gun,1968.0,drama,,,,
the bogus witch project,2000.0,"parody, comedy, horror comedy",,,,
the bohemian encampment,1896.0,"short film, silent film, black-and-white, documentary",,,,
the bohemian girl,1936.0,"comedy-drama, black-and-white, operetta, satire, comedy, slapstick",,,,
the bohemian girl,1922.0,romance film,,,,
the bohemian life,1992.0,"drama, comedy, black-and-white",,,,
the bold and the brave,1956.0,war film,,,,
the bold caballero,1936.0,"action/adventure, swashbuckler films, action, adventure, spaghetti western",,,,
the bolero,1973.0,"short film, music, documentary",,,,
the bolt who screwed christmas,2009.0,"short film, comedy film, animation",,,,
the bond,1918.0,"short film, silent film, indie, black-and-white, war film",,,,
the bondage master,1996.0,"crime fiction, thriller, japanese movies, world cinema, adult, crime thriller",,,,
the bondage of the bush,1913.0,silent film,,,,
the bone collector,1999.0,"crime fiction, thriller, psychological thriller, action/adventure, mystery, drama, crime thriller, action",48000000.0,,,
the bone snatcher,2003.0,horror,,,,
the boneyard,1991.0,"zombie film, history, horror",,,,
the bonfire of the vanities,1990.0,"black comedy, satire, drama, comedy",,,,
the bong connection,2006.0,drama,,,,
the bonnie brier bush,1921.0,"silent film, drama, indie, black-and-white",,,,
the bonnie parker story,1958.0,"biographical film, film noir",,,,
the boob,1926.0,"romantic comedy, silent film, indie, black-and-white, comedy",,,,
the boogens,1981.0,horror,,,,
the boogeyman,1980.0,"horror, supernatural",,,,
the boogie man will get you,1942.0,"horror, comedy, black-and-white, horror comedy",,,,
the book and the sword,1960.0,"wuxia, chinese movies",,,,
the book lady,2009.0,documentary,,,,
the book of caleb,2008.0,"comedy, indie",,,,
the book of clarence,2024.0,,,,,
the book of life (2014),2014.0,,,,,
the book of masters,2009.0,fantasy,,,,
"the book of mormon movie, vol. 1: the journey",2003.0,"drama, adventure",,,,
"the book of mormon movie, volume 1: the journey",2003.0,,2000000.0,,,
the book of pooh: stories from the heart,2001.0,"""childrens entertainment"", ""childrens/family"", family film, ""childrens"", animation",,,,
the book of revelation,2006.0,"thriller, world cinema, erotic thriller, mystery, drama, suspense",,,,
the book of ruth: journey of faith,2009.0,drama,,,,
the book of stars,2000.0,drama,,,,
the book of the dead,2005.0,"japanese movies, world cinema, stop motion, animation, anime, drama, romantic drama",,,,
the book thief,2013.0,,19000000.0,21488481.0,55097835.0,76586316.0
the bookshop,2018.0,,,,,
the boondock saints,1999.0,"lgbt, thriller, buddy film, indie, drama, crime fiction, gangster film, action",7000000.0,,,
the boondock saints 2: all saints day,2009.0,,8000000.0,,,
the boost,1988.0,"melodrama, drama, addiction drama",,,,
the booth,2005.0,"thriller, japanese movies, world cinema, supernatural, drama, horror",,,,
the booze cruise,2003.0,"drama, comedy",,,,
the booze hangs high,1930.0,black-and-white,,,,
the border,1982.0,"crime fiction, action, drama",13500000.0,,,
the border,2009.0,"history, drama, world cinema, documentary",13500000.0,,,
the border legion,1930.0,western,,,,
the border patrol,1928.0,"western, silent film, black-and-white, indie",,,,
the border patrolman,1936.0,"western, action, black-and-white",,,,
the border post,2006.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film, action",,,,
the borgia stick,1967.0,"crime fiction, crime thriller, television movie",,,,
the born losers,1967.0,"crime fiction, thriller, biker film, outlaw biker film, indie, action/adventure, drama, action thrillers, action",,,,
the borrowed babies,1914.0,silent film,,,,
the borrower,1991.0,"science fiction, horror",,,,
the borrowers,2011.0,"family film, fantasy, comedy film",29000000.0,,,
the borrowers,1973.0,"family film, fantasy",29000000.0,,,
the borrowers,1997.0,"family film, fantasy, indie, comedy",29000000.0,,,
the boss baby,2017.0,,125000000.0,175003033.0,352962903.0,527965936.0
the boss baby 2: family business,2021.0,,,,,
the boss of big town,1942.0,"thriller, crime thriller, crime fiction, drama",,,,
the boss of it all,2006.0,"workplace comedy, drama, art film, world cinema, comedy",,,,
the boss' wife,1986.0,"comedy, workplace comedy",,,,
the boston strangler,1968.0,"crime fiction, mystery, thriller, drama, crime thriller",,,,
the bostonians,1984.0,"period piece, drama, film adaptation, romantic drama, romance film, political drama",,,,
the bosun's mate,1914.0,"short film, comedy film",,,,
the bothersome man,2006.0,"thriller, world cinema, supernatural, drama, comedy, fantasy",,,,
the bottle imp,1917.0,drama,,,,
the bottom of the bottle,1956.0,"romance film, drama",,,,
the boudoir diplomat,1930.0,"romantic comedy, comedy",,,,
the bounce back,2016.0,,3000000.0,,,
the bounty,1984.0,"indie, costume drama, action/adventure, drama, film adaptation, adventure",,,,
the bow,2005.0,"romantic drama, romance film, drama, world cinema, japanese movies",,,,
the bowery,1933.0,"adventure, black-and-white, drama, biopic [feature], pre-code, action",,,,
the bowery boys meet the monsters,1954.0,"science fiction, horror, comedy film",,,,
the bowling alley cat,1942.0,"short film, family film, comedy, animated cartoon",,,,
the box of life,2002.0,drama,,,,
the boxer,1997.0,"boxing, sports, drama, romantic drama, romance film, political drama",,,,
the boxing kangaroo,1896.0,"short film, silent film, documentary",,,,
the boxtrolls,2014.0,,60000000.0,50837305.0,61108946.0,111946251.0
the boy,2016.0,,10000000.0,35819556.0,32401396.0,68220952.0
the boy (2016),2016.0,,,,,
the boy and the beast,2016.0,,,491000.0,,
the boy and the bridge,1959.0,drama,,,,
the boy and the fog,1953.0,"mystery, drama",,,,
the boy and the heron,2023.0,,,,,
the boy and the pirates,1960.0,"fantasy, family film, drama, adventure",,,,
the boy friend,1971.0,musical,,,,
the boy friend,1926.0,silent film,,,,
the boy from mercury,1996.0,"drama, childhood drama",,,,
the boy from oklahoma,1954.0,"western, action, romance film",,,,
the boy from stalingrad,1943.0,"drama, war film",,,,
the boy in blue,1986.0,"sports, biographical film, biography, drama, period piece",,,,
the boy in the plastic bubble,1976.0,"romantic drama, family drama, drama",,,,
the boy in the striped pajamas,2008.0,,,,,
the boy in the striped pyjamas,2008.0,"history, period piece, film adaptation, drama, war film",12500000.0,,,
the boy mir,2010.0,documentary,,,,
the boy next door,2015.0,,4000000.0,36006065.0,17395873.0,53401938.0
the boy on the galloping horse,2006.0,drama,,,,
the boy turns man,1972.0,"comedy-drama, drama",,,,
the boy who could fly,1986.0,"family drama, childhood drama, fantasy, drama, coming of age, family film, teen",,,,
the boy who cried bitch,1991.0,"melodrama, drama, indie",,,,
the boy who cried werewolf,1973.0,"melodrama, horror, creature film, adventure",,,,
the boy who drank too much,1980.0,"sports, family film, drama",,,,
the boy who had everything,1985.0,drama,,,,
the boy who loved trolls,1984.0,"adventure, ""childrens/family"", ""childrens"", fantasy, family film, family-oriented adventure",,,,
the boy who owned a melephant,1959.0,short film,,,,
the boy who saw the wind,2000.0,"adventure, animation, anime, drama, fantasy, steampunk",,,,
the boy who stole a million,1960.0,comedy-drama,,,,
the boy who stopped talking,1996.0,"family film, drama, war film",,,,
the boy who talked to badgers,1975.0,"family film, adventure",,,,
the boy who turned yellow,1972.0,"family film, ""childrens"", adventure",,,,
the boy with a thorn in his side,2005.0,comedy,,,,
the boy with green hair,1948.0,"family drama, comedy-drama, childhood drama, drama, comedy, family film",,,,
the boy with the x-ray eyes,1999.0,"family film, adventure",,,,
the boycotted baby,1917.0,"short film, silent film, indie, black-and-white, comedy",,,,
the boys,1962.0,"crime fiction, drama",,,,
the boys,1998.0,"crime fiction, drama, indie",,,,
the boys & girls guide to getting down,2006.0,"comedy, indie",,,,
the boys are back,2009.0,"inspirational drama, family drama, drama, world cinema, film adaptation",,,,
the boys club,1997.0,"crime fiction, thriller, coming of age, drama, suspense, crime thriller, teen",,,,
the boys from baghdad high,2008.0,"culture & society, war film",,,,
the boys from brazil,1978.0,"thriller, science fiction, film adaptation, drama, suspense, political thriller",12000000.0,,,
the boys from county clare,2003.0,"romantic comedy, world cinema, comedy film, musical, comedy, music, romance film",,,,
the boys from fengkuei,1983.0,drama,,,,
the boys from st. petri,1991.0,"drama, war film",,,,
the boys from syracuse,1940.0,"musical, comedy, black-and-white",,,,
the boys in blue,1982.0,"family film, comedy",,,,
"the boys in company ""c""",1978.0,"drama, chinese movies, war film",,,,
the boys in the band,1970.0,"lgbt, gay interest, drama, gay, gay themed",,,,
the boys in the boat,2023.0,,,,,
the boys next door,1996.0,"drama, comedy, television movie",,,,
the boys next door,1985.0,"crime fiction, thriller, drama, indie",,,,
the boys of baraka,2005.0,"education, culture & society, social issues, documentary",,,,
the boys of buchenwald,2002.0,"history, biography, documentary",,,,
the boys of paul street,1969.0,drama,,,,
the boys of st. vincent,1992.0,"crime fiction, period piece, drama, docudrama, television movie",,,,
the boys: the sherman brothers' story,2009.0,"biography, indie, film, film & television history, interpersonal relationships, music, documentary",,,,
the bracelet of bordeaux,2006.0,"adventure, ""childrens/family"", mystery, ""childrens"", fantasy, family film, indie",,,,
the brady bunch in the white house,2002.0,"parody, television movie, political satire, comedy, political cinema, comedy of errors, domestic comedy",,,,
